µ¥ÊÖ½££¿	»ì¶ó¿Í										41	20055		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	92	92	0	0																																																						0	0	1			0	140000	170041	0	0	0			0
µ¥ÊÖ½££¿	¸ñ¶·½£										42	20015	1000	0		0	1	2	0	1	1	1	5	100	250	300			0	0	84	120	0	0																																																						0	0	1			1	140000	170042	10	0	0			0
µ¥ÊÖ½££¿	¹é¼Òµå										43	20018		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	96	96	0	0																																																						0	0	1			0	140000	170043	0	0	0			0
µ¥ÊÖ½££¿	µÎÊ¦Å©										44	20063		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	98	98	0	0																																																						0	0	1			0	140000	170044	0	0	0			0
µ¥ÊÖ½££¿	´Ù										45	20025		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	100	100	0	0																																																						0	0	1			0	140000	170045	0	0	0			0
µ¥ÊÖ½££¿	ÇåÆÃ¼Òµå										46	20041		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	102	102	0	0																																																						0	0	1			0	140000	170046	0	0	0			0
µ¥ÊÖ½££¿	ÇÚµå¾ØµåÇÏÇÁ¼Òµå										47	20043		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	104	104	0	0																																																						0	0	1			0	140000	170047	0	0	0			0
Ë«ÊÖ½££¿	³¤ïÉ½£										48	20094	1200	0		1	1	2	0	1	1	1	5	100	250	300			0	0	92	132	0	0																																																						0	0	1			1	140000	170048	10	0	0			0
µ¥ÊÖ½££¿	¼ÒµåºêÀ×ÒÁÄ¿										49	20097		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	108	108	0	0																																																						0	0	1			0	140000	170049	0	0	0			0
µ¥ÊÖ½££¿	¼¼¹Ì										50	20024		0		0	1	2	0	1	1	1	6	0	1500	1500			0	0	110	110	0	0																																																						0	0	1			0	140000	170050	0	0	0			0
µ¥ÊÖ½££¿	Á®µåÇÌúóÅ×										51	20014		0		0	1	2	0	1	1	1	6	0	1500	1500			0	0	112	112	0	0																																																						0	0	1			0	140000	170051	0	0	0			0
µ¥ÊÖ½££¿	¾ØÆ²·¯¼Òµå										52	20015		0		0	1	2	0	1	1	1	6	0	1500	1500			0	0	114	114	0	0																																																						0	0	1			0	140000	170052	0	0	0			0
µ¥ÊÖ½££¿	¿Öµµ										53	20018	35000	0		0	1	2	0	1	1	1	6	0	300	300			0	0	108	108	0	0																																																						0	0	1			0	140000	170053	0	0	1			0
µ¥ÊÖ½££¿	ÆÄÄ«¾á										54	20007		0		0	1	2	0	1	1	1	6	0	1500	1500			0	0	118	118	0	0																																																						0	0	1			0	140000	170054	0	0	0			0
µ¥ÊÖ½££¿	Á÷µµ										55	20025		0		0	1	2	0	1	1	1	6	0	1500	1500			0	0	120	120	0	0																																																						0	0	1			0	140000	170055	0	0	0			0
µ¥ÊÖ½££¿	ÖíÑÀ½£										56	20012	1400	0		0	1	2	0	1	1	1	6	100	250	300			0	0	108	144	0	0																																																						0	0	1			1	140000	170056	10	0	0			0
µ¥ÊÖ½££¿	Ë«ÈÐÀ«½£										57	20058	1600	0		0	1	2	0	1	1	1	6	100	250	300			0	0	117	156	0	0																																																						0	0	1			1	140000	170057	10	0	0			0
Ë«ÊÖ½££¿	ÆÈÅ©½º										58	20007		0		1	1	2	0	1	1	1	6	0	1500	1500			0	0	126	126	0	0																																																						0	0	1			0	140000	170058	0	0	0			0
µ¥ÊÖ½££¿	Å×ºêÅ×Áê										59	20097		0		0	1	2	0	1	1	1	6	0	1500	1500			0	0	128	128	0	0																																																						0	0	1			0	140000	170059	0	0	0			0
µ¥ÊÖ½££¿	Ë«ÈÐÐ¡µ¶										60	20016		0		0	1	2	0	1	1	1	7	0	1500	1500			0	0	130	130	0	0																																																						0	0	1			0	140000	170060	0	0	0			0
µ¥ÊÖ½££¿	½ºÅ©·¡¸Ó»ö½º										61	20059		0		0	1	2	0	1	1	1	7	0	1500	1500			0	0	132	132	0	0																																																						0	0	1			0	140000	170061	0	0	0			0
µ¥ÊÖ½££¿	¹ÙÀÌ³¬´ó¼Òµå										62	20009		0		0	1	2	0	1	1	1	7	0	1500	1500			0	0	134	134	0	0																																																						0	0	1			0	140000	170062	0	0	0			0
µ¥ÊÖ½££¿	³¤¾üµ¶										63	20064	1700	0		0	1	2	0	1	1	1	7	100	250	300			0	0	135	180	0	0																																																						0	0	1			1	140000	170063	0	0	0			0
µ¥ÊÖ½££¿	ÇÃ·ç¿Í										64	20007		0		0	1	2	0	1	1	1	7	0	1500	1500			0	0	138	138	0	0																																																						0	0	1			0	140000	170064	0	0	0			0
µ¥ÊÖ½££¿	Ä«½ºÅ¸³×										65	20011		0		0	1	2	0	1	1	1	7	0	1500	1500			0	0	140	140	0	0																																																						0	0	1			0	140000	170065	0	0	0			0
µ¥ÊÖ½££¿	ÀÌ¾î¼Òµå										66	20049		0		0	1	2	0	1	1	1	7	0	1500	1500			0	0	142	142	0	0																																																						0	0	1			0	140000	170066	0	0	0			0
µ¥ÊÖ½££¿	¾Þ½£										67	20094	1700	0		0	1	2	0	1	1	1	7	100	250	300			0	0	125	170	0	0											10	10	-5	-5																																								0	0	1			1	140000	170067	0	0	0			0
µ¥ÊÖ½££¿	¹êµðÃ÷¼Òµå										68	20057		0		0	1	2	0	1	1	1	7	0	1500	1500			0	0	146	146	0	0																																																						0	0	1			0	140000	170068	0	0	0			0
µ¥ÊÖ½££¿	ÇÁ¸®¼­										69	20007		0		0	1	2	0	1	1	1	7	0	1500	1500			0	0	148	148	0	0																																																						0	0	1			0	140000	170069	0	0	0			0
µ¥ÊÖ½££¿	»¤Éí¶Ì½£										70	20076	1800	0		0	1	2	0	1	1	1	8	100	250	300			0	0	225	230	-50	-50																	-200	-200																																				0	0	1			1	140000	170070	0	0	0			0
µ¥ÊÖ½££¿	ÄÚÇÇ½º										71	20056		0		0	1	2	0	1	1	1	8	0	1500	1500			0	0	152	152	0	0																																																						0	0	1			0	140000	170071	0	0	0			0
µ¥ÊÖ½££¿	Ä­´Ù										72	20011		0		0	1	2	0	1	1	1	8	0	1500	1500			0	0	154	154	0	0																																																						0	0	1			0	140000	170072	0	0	0			0
µ¥ÊÖ½££¿	³¤¾üµ¶+										73	20064	1700	0		0	1	2	0	1	1	1	8	0	200	250			0	0	138	185	0	0							1	5																																														0	0	1			1	140000	170063	0	0	0			0
µ¥ÊÖ½££¿	¼Ò½¼ÆÄÅ¸										74	20063		0		0	1	2	0	1	1	1	8	0	1500	1500			0	0	158	158	0	0																																																						0	0	1			0	140000	170074	0	0	0			0
µ¥ÊÖ½££¿	ÆÄÆ¼Ê¦										75	20057		0		0	1	2	0	1	1	1	8	0	1500	1500			0	0	160	160	0	0																																																						0	0	1			0	140000	170075	0	0	0			0
µ¥ÊÖ½££¿	¿ö³¬´ó¼Òµå										76	20041		0		0	1	2	0	1	1	1	8	0	1500	1500			0	0	162	162	0	0																																																						0	0	1			0	140000	170076	0	0	0			0
µ¥ÊÖ½££¿	Ï¸±ú¶Ì½£										77	20001	1800	0		0	1	2	0	1	1	1	8	100	250	300			0	0	153	204	0	0																																																						0	0	1			1	140000	170077	0	0	0			0
Ë«ÊÖ½££¿	´Ù¿À										78	20044		0		1	1	2	0	1	1	1	8	0	1500	1500			0	0	166	166	0	0																																																						0	0	1			0	140000	170078	0	0	0			0
µ¥ÊÖ½££¿	Æ÷¼¼										79	20057		0		0	1	2	0	1	1	1	8	0	1500	1500			0	0	168	168	0	0																																																						0	0	1			0	140000	170079	0	0	0			0
µ¥ÊÖ½££¿	ÀÚÆÄÅ¸Å°¿¡										80	20024		0		0	1	2	0	1	1	1	9	0	1500	1500			0	0	170	170	0	0																																																						0	0	1			0	140000	170080	0	0	0			0
µ¥ÊÖ½££¿	¸¶Ä«¿¡¶ó										81	20024		0		0	1	2	0	1	1	1	9	0	1500	1500			0	0	172	172	0	0																																																						0	0	1			0	140000	170081	0	0	0			0
µ¥ÊÖ½££¿	À×ÒÁÅÚÆÄ¶ó½¬										82	20014		0		0	1	2	0	1	1	1	9	0	1500	1500			0	0	174	174	0	0																																																						0	0	1			0	140000	170082	0	0	0			0
µ¥ÊÖ½££¿	¾ßÅÂµµ										83	20026		0		0	1	2	0	1	1	1	9	0	1500	1500			0	0	176	176	0	0																																																						0	0	1			0	140000	170083	0	0	0			0
µ¥ÊÖ½££¿	Æú¼Ç										84	20046		0		0	1	2	0	1	1	1	9	0	1500	1500			0	0	178	178	0	0																																																						0	0	1			0	140000	170084	0	0	0			0
µ¥ÊÖ½££¿	ÆÄ¶ó½¬										85	20026		0		0	1	2	0	1	1	1	9	0	1500	1500			0	0	180	180	0	0																																																						0	0	1			0	140000	170085	0	0	0			0
µ¥ÊÖ½££¿	¿¡Æä										86	20001		0		0	1	2	0	1	1	1	9	0	1500	1500			0	0	182	182	0	0																																																						0	0	1			0	140000	170086	0	0	0			0
µ¥ÊÖ½££¿	¸ÕÓ²¾Þ½£										87	20090	4000	0		0	1	2	0	1	1	1	9	100	250	300			0	0	185	185	0	0																																															2	0	20					0	0	1			1	141900	170087	0	0	0			0
Ë«ÊÖ½££¿	Ï¸ÈÐÖØ½£										88	20040	3000	0		1	1	2	0	1	1	1	9	100	250	300			0	0	182	228	0	0																																																						0	0	1			1	140000	170088	0	0	0			0
µ¥ÊÖ½££¿	¸¾º£¸®										89	20046		0		0	1	2	0	1	1	1	9	0	1500	1500			0	0	188	188	0	0																																																						0	0	1			0	140000	170089	0	0	0			0
µ¥ÊÖ½££¿	½ºÆÄÅ¸										90	20017		0		0	1	2	0	1	1	1	10	0	1500	1500			0	0	190	190	0	0																																																						0	0	1			0	140000	170090	0	0	0			0
µ¥ÊÖ½££¿	¿ÍÅ°ÀÚ½Ã										91	20025		0		0	1	2	0	1	1	1	10	0	1500	1500			0	0	192	192	0	0																																																						0	0	1			0	140000	170091	0	0	0			0
µ¥ÊÖ½££¿	Ä«Ã÷¹ßó¦Ð·¸£										92	20056		0		0	1	2	0	1	1	1	10	0	1500	1500			0	0	194	194	0	0																																																						0	0	1			0	140000	170092	0	0	0			0
µ¥ÊÖ½££¿	½´¹ÙÀÌÃ³Ê¦º§										93	20063		0		0	1	2	0	1	1	1	10	0	1500	1500			0	0	196	196	0	0																																																						0	0	1			0	140000	170093	0	0	0			0
µ¥ÊÖ½££¿	ÇàÁúµ¶										94	20046	4500	0		0	1	2	0	1	1	1	8	100	250	300			0	0	204	240	0	0																																																						0	0	1			1	140000	170094	0	0	0			0
µ¥ÊÖ½££¿	Çà°Å										95	20011		0		0	1	2	0	1	1	1	10	0	1500	1500			0	0	200	200	0	0																																																						0	0	1			0	140000	170095	0	0	0			0
µ¥ÊÖ½££¿	À×ÒÁÇÇ¾î										96	20053		0		0	1	2	0	1	1	1	10	0	1500	1500			0	0	202	202	0	0																																																						0	0	1			0	140000	170096	0	0	0			0
µ¥ÊÖ½££¿	Çúµ¶										97	20023	6000	0		0	1	2	0	1	1	1	8	100	250	300			0	0	250	250	0	0	1	1									1	1	1	1																																								0	0	1			1	140000	170097	0	0	0			0
Ë«ÊÖ½££¿	·ÒÆÄÀÌ¾î										98	20422		0		1	1	2	0	1	1	1	10	0	1500	1500			0	0	206	206	0	0																																																						0	0	1			0	140000	170098	0	0	0			0
µ¥ÊÖ½££¿	Ä¥Áöµµ										99	20088		0		0	1	2	0	1	1	1	10	0	1500	1500			0	0	208	208	0	0																																																						0	0	1			0	140000	170099	0	0	0			0
µ¥ÊÖ½££¿	½Ãºô¼Òµå										100	20056	100	0		0	1	2	0	1	1	1	1	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170100	0	0	0			0
µ¥ÊÖ½££¿	Ë®Áú½£										200	26300	250000	0		0	1	2	0	1	1	1	7	0	300	300			0	0	270	270	0	0	10	15					10	20			5	10	2	2																																								0	0	1			0	140000	170200	0	0	0			0
µ¥ÊÖ½££¿	´åÕý										201	26301	400000	0		0	1	2	0	1	1	1	8	0	300	300			0	0	350	350	0	0							20	25			30	40																																			2	0	99					0	0	1			0	141900	170201	0	0	0			0
µ¥ÊÖ½££¿	Ì«¼«Éñ½£										202	26302	200000	0		0	1	2	0	1	1	1	9	0	300	300			0	0	300	300	0	0											15	15																							25	25	25	25	25	25	25	25	25	25	25	25								0	0	1			0	140000	170202	0	0	0			0
µ¥ÊÖ½££¿	½ÅµéÀÇÈ²È¥										203	20056	0	0		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170203	0	0	0			0
Ë«ÊÖ¸«£¿	Ë®Áú¸«										205	26304	250000	1		1	1	2	0	1	1	1	7	0	300	300			0	0	330	330	25	25							50	50			-5	-5																																										0	0	1			0	140000	170205	0	0	0			0
Ë«ÊÖ¸«£¿	ÅÁÂ³¿­Ë¹Ö®¸«										206	26305	400000	1		0	1	2	0	1	1	1	8	0	300	300			0	0	350	350	0	0							40	50			10	10																																			2	3	99					0	0	1			0	140895	170206	0	0	0			0
Ë«ÊÖ¸«£¿	µð¾Æº¼¸¯¾×½º										207	26306	0	1		0	1	2	0	1	1	1	10	0	300	300			0	0	250	250	0	0							27	27	5	5																									10	10							10	10										0	0	1			0	140000	170207	0	0	0			0
Ë«ÊÖ¸«£¿	µð¿À¸Þ¾ÆÀÇ¸«										208	20056	0	1		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170208	0	0	0			0
Ç¹£¿	Ë®ÁúÇ¹										210	26308	250000	2		0	1	2	0	1	1	1	7	0	300	300			0	0	170	170	0	0	50	50					12	12			10	10			100	100																																						0	0	1			0	140000	170210	0	0	0			0
Ç¹£¿	Ìì¿ÕÖ®Ç¹										211	26309	250000	2		0	1	2	0	1	1	1	8	0	300	300			0	0	210	210	0	0							3	3	6	6	80	80																																										0	0	1			0	140000	170211	0	0	0			0
Ç¹£¿	·Õ±â´©½º										212	26310	0	2		0	1	2	0	1	1	1	9	0	300	300			0	0	190	190	0	0									9	9	5	5																																			2	1	99					0	0	1			0	140000	170212	0	0	0			0
Ç¹£¿	±Ã±×´Ò										213	20056	0	2		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170213	0	0	0			0
¹­£¿	Ë®Áú¹­										215	26312	250000	4		1	1	2	0	1	1	1	7	0	300	300			0	0	210	170	0	0					20	20	8	8			30	30																																										0	0	1			0	140000	170215	0	0	0			0
¹­£¿	³ª½º¿äÀÌÄ¡										216	20056	0	4		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170216	0	0	0			0
¹­£¿	²¼¶û¼º										217	26314	0	4		0	1	2	0	1	1	1	9	0	200	200			0	0	209	209	0	0							4	4																																							2	9	99					0	0	1			0	140000	170217	0	0	0			0
¹­£¿	ÆÄ´ÏÆ¼½ºÀÇ¹­										218	20056	0	4		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170218	0	0	0			0
ÕÌ£¿	Ë®ÁúÕÌ										220	26316	450000	3		0	1	2	0	1	1	1	7	0	200	200			0	0	160	160	100	100			50	50									15	15	200	200	200	200																			20	20					50	50										0	0	1			0	140000	170220	0	0	0	500	500	0
ÕÌ£¿	°¢ÏÄÜ½Ö®ÕÈ										221	26319	400000	3		0	1	2	0	1	1	1	8	0	300	300			0	0	75	75	0	0	100	100	500	150	200	200	30	30					50	50	250	250	250	250							1		5	5							80	100	40	50	10	20	50	50	50	100	30	40	2	1	99					0	0	1	44	44				0	0	0		300	300
ÕÌ£¿	CEN-1088Prototype										222	26318	0	3		0	1	2	0	1	1	1	9	0	200	200			0	0	90	90	0	0			45	45																																																		0	0	1			0	140000	170222	0	0	0	286	286	0
ÕÌ£¿	ÇÁ·¹¾ÆÆ®ÀÇÕÌ										223	20056	0	3		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170223	0	0	0			0
»ØÁ¦£¿	±ùÁú										225	26320	200000	6		1	1	2	0	1	1	1	7	0	300	300			0	0	205	205	0	0			10	10			40	40			5	5																																										0	0	1			0	140000	170225	0	0	0			0
Í·¿ø£¿	¹ìÆÄÀÌ¾î										226	20056	0	6		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170226	0	0	0			0
Í·¿ø£¿	ÇÁ¸®¾Æº¸·Î½º										227	26322	0	6		0	1	2	0	1	1	1	9	0	300	300			0	0	230	230	0	0			20	20							5	5																							20	20																		0	0	1			0	140000	170227	0	0	0			0
Í·¿ø£¿	¸®º£¸®¿ì½º										228	20056	0	6		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170228	0	0	0			0
Ð¡µ¶£¿	Ë®ÁúÐ¡µ¶										230	26324	150000	5		0	1	2	0	1	1	1	7	0	300	300			0	0	170	170	0	0							20	20			25	25																																			2	12	50					0	0	1			0	140230	170230	0	0	0			0
Ð¡µ¶£¿	µØÀ×µå¾î»õ½Å										231	20056	0	5		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170231	0	0	0			0
Ð¡µ¶£¿	¿ïÆ¼¸ÞÀÌÆ®´ë°Å										232	26326	0	5		0	1	2	0	1	1	1	9	0	300	300			0	0	60	60	0	0							75	75			8	8	8	8																																								0	0	1			0	140000	170232	0	0	0			0
ÊÖÀï½££¿	Ç³¸¶ÊÖÀï½£										233	20056	0	5		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170233	0	0	0			0
Í·¿ø£¿	Ë®ÁúÍ·¿ø										235	26328	200000	8		0	1	2	0	1	1	1	7	0	300	300			0	0	0	0	200	240			-20	-20	20	20									+30	+30																															2	7	50					0	0	1			0	143662	170235	0	0	0			0
Í·¿ø£¿	Æ®ÆïÊ¿Ç¹¹ÌÆ®										236	20056	0	8		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170236	0	0	0			0
Í·¿ø£¿	ÀÌ±×³ë¾î										237	26330	0	8		0	1	2	0	1	1	1	9	0	200	200			0	0			170	170																																															2	7	50					0	0	1			0	140000	170237	0	0	0			0
Í·¿ø£¿	¿¡¿ì¸Þ½ºÀÇÍ·¿ø										238	20056	0	8		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170238	0	0	0			0
Ã±×Ó£¿	Ë®ÁúÃ±×Ó										240	26332	200000	9		0	1	2	0	1	1	1	7	0	300	300			0	0	0	0	80	80			20	20	5	5					5	5	15	15																																								0	0	1			0	140000	170240	0	0	0			0
Ã±×Ó£¿	¿À¾ßºùÀÇÃ±×Ó										241	26333	0	9		0	1	2	0	1	1	1	8	0	200	200			0	0	0	0	56	56											5	5	3	3																																	2	72	50					0	0	1			0	140241	170241	0	0	0			0
Ã±×Ó£¿	È£¶óÀÌÁð¿§Áö										242	26334	0	9		0	1	2	0	1	1	1	10	0	200	200			0	0			67	67			5	5							5	5																							50	50							50	50										0	0	1			0	140000	170242	0	0	0			0
Ã±×Ó£¿	Ä«·»ÀÇÃ±×Ó										243	20056	0	9		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170243	0	0	0			0
îø£¿	Ë®Áúîø										245	26336	250000	10		0	1	2	0	1	1	1	7	0	300	300			0	0	0	0	240	240	-40	-40	-20	-20									2	2																					65	65																		0	0	1			0	140000	170245	0	0	0			0
îø£¿	¾ÅÍ·¾ÞÉßîø										246	20056	0	10		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170246	0	0	0			0
îø£¿	PRAHS-08ZM										247	26338	0	10		0	1	2	0	1	1	1	9	0	200	200			0	0			250	250																																			15	15	15	15	15	15			15	15			2	7	50					0	0	1			0	140000	170247	0	0	0			0
