骑士宝石的碎片(武器)	20	0			0	-2	-2	0			0			0			0			0			0			1	1	1	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破损很严重的骑士宝石(武器)	21	0			0	-4	-4	0			0			0			0			0			0			1	2	2	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破破的骑士宝石(武器)	22	0			0	-6	-6	0			0			0			0			0			0			1	3	3	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
有点破损的骑士宝石(武器)	23	0			0	-8	-8	0			0			0			0			0			0			1	4	4	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
骑士宝石(武器)	24	0			0	-10	-10	0			0			0			0			0			0			1	5	5	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
还不错的骑士宝石(武器)	25	0			0	-12	-12	0			0			0			0			0			0			1	6	6	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
优良的骑士宝石(武器)	26	0			0	-14	-14	0			0			0			0			0			0			1	7	7	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
非常优良的骑士宝石(武器)	27	0			0	-16	-16	0			0			0			0			0			0			1	8	8	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
接近完美的骑士宝石(武器)	28	0			0	-18	-18	0			0			0			0			0			0			1	9	9	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完美结晶体的骑士宝石(武器)	29	0			0	-20	-20	0			0			0			0			0			0			1	10	10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
黄宝石的碎片(武器)	30	0			0	-2	-2	0			0			0			0			1	1	1	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破损很严重的黄宝石(武器)	31	0			0	-4	-4	0			0			0			0			1	2	2	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破破的黄宝石(武器)	32	0			0	-6	-6	0			0			0			0			1	3	3	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
有点破损的黄宝石(武器)	33	0			0	-8	-8	0			0			0			0			1	4	4	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
黄宝石(武器)	34	0			0	-10	-10	0			0			0			0			1	5	5	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
还不错的黄宝石(武器)	35	0			0	-12	-12	0			0			0			0			1	6	6	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
优良的黄宝石(武器)	36	0			0	-14	-14	0			0			0			0			1	7	7	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
非常优良的黄宝石(武器)	37	0			0	-16	-16	0			0			0			0			1	8	8	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
接近完美的黄宝石(武器)	38	0			0	-18	-18	0			0			0			0			1	9	9	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完美结晶体的黄宝石(武器)	39	0			0	-20	-20	0			0			0			0			1	10	10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
蓝宝石的碎片(武器)	40	0	-1	-1	0	3	3	0			0			0			0			0			0			0			0	-1	-1	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破损很严重的蓝宝石(武器)	41	0	-2	-2	0	5	5	0			0			0			0			0			0			0			0	-2	-2	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破破的蓝宝石(武器)	42	0	-3	-3	0	7	7	0			0			0			0			0			0			0			0	-3	-3	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
有点破损的蓝宝石(武器)	43	0	-4	-4	0	9	9	0			0			0			0			0			0			0			0	-4	-4	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
蓝宝石(武器)	44	0	-5	-5	0	11	11	0			0			0			0			0			0			0			0	-5	-5	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
还不错的蓝宝石(武器)	45	0	-6	-6	0	13	13	0			0			0			0			0			0			0			0	-6	-6	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
优良的蓝宝石(武器)	46	0	-7	-7	0	15	15	0			0			0			0			0			0			0			0	-7	-7	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
非常优良的蓝宝石(武器)	47	0	-8	-8	0	17	17	0			0			0			0			0			0			0			0	-8	-8	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
接近完美的蓝宝石(武器)	48	0	-9	-9	0	19	19	0			0			0			0			0			0			0			0	-9	-9	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完美结晶体的蓝宝石(武器)	49	0	-10	-10	0	21	21	0			0			0			0			0			0			0			0	-10	-10	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
绿宝石的碎片(武器)	50	0			0			0			0			0			0			1	1	1	1	-1	-1	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破损很严重的绿宝石(武器)	51	0			0			0			0			0			0			1	2	2	1	-2	-2	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破破的绿宝石(武器)	52	0			0			0			0			0			0			1	3	3	1	-3	-3	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
有点破损的绿宝石(武器)	53	0			0			0			0			0			0			1	4	4	1	-4	-4	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
绿宝石(武器)	54	0			0			0			0			0			0			1	5	5	1	-5	-5	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
还不错的绿宝石(武器)	55	0			0			0			0			0			0			1	6	6	1	-6	-6	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
优良的绿宝石(武器)	56	0			0			0			0			0			0			1	7	7	1	-7	-7	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
非常优良的绿宝石(武器)	57	0			0			0			0			0			0			1	8	8	1	-8	-8	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
接近完美的绿宝石(武器)	58	0			0			0			0			0			0			1	9	9	1	-9	-9	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完美结晶体的绿宝石(武器)	59	0			0			0			0			0			0			1	10	10	1	-10	-10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
紫水晶的碎片(武器)	60	0	-1	-1	0	1	1	1	8	8	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破损很严重的紫水晶(武器)	61	0	-2	-2	0	2	2	1	16	16	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破破的紫水晶(武器)	62	0	-3	-3	0	3	3	1	24	24	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
有点破损的紫水晶(武器)	63	0	-4	-4	0	4	4	1	32	32	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
紫水晶(武器)	64	0	-5	-5	0	5	5	1	40	40	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
还不错的紫水晶(武器)	65	0	-6	-6	0	6	6	1	48	48	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
优良的紫水晶(武器)	66	0	-7	-7	0	7	7	1	56	56	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
非常优良的紫水晶(武器)	67	0	-8	-8	0	8	8	1	64	64	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
接近完美的紫水晶(武器)	68	0	-9	-9	0	9	9	1	72	72	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完美结晶体的紫水晶(武器)	69	0	-10	-10	0	10	10	1	80	80	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
坷迫的碎片(武器)	70	0			0			0			0			0			0			0			0			0			0			0			1	30	30	0			0			0			0			0			0			0			0			0			0			0			0		
荤阜狼 河篮 喊（武器）	80	0	-15	-5	0			0			0			0			0			1	-1	5	1	-1	5	0			0			0			0			1	-1	0	0			0			0			0			0			0			0			0			0			0			0		
Q零件（武器）	90	0	-30	-30	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0			0			0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0			0			0		
O零件（武器）	91	0	-30	-30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0			0			0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0			0			0		
珐农 喉矾靛（武器）	92	0	-20	-20	0	15	15	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
２林斥 扁充焊籍（武器）	93	0			0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	5	5	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0			0			0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0			0			0		
冒险之星的碎片(装备)	400	0	-20	-20	0			0	10	10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破损很严重的冒险之星(装备)	401	0	-24	-24	0			0	12	12	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破破的冒险之星(装备)	402	0	-28	-28	0			0	14	14	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
有点破损的冒险之星(装备)	403	0	-32	-32	0			0	16	16	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
冒险之星(装备)	404	0	-36	-36	0			0	18	18	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
还不错的冒险之星(装备)	405	0	-40	-40	0			0	20	20	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
优良的冒险之星(装备)	406	0	-44	-44	0			0	22	22	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
非常优良的冒险之星(装备)	407	0	-48	-48	0			0	24	24	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
接近完美的冒险之星(装备)	408	0	-52	-52	0			0	26	26	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完美结晶体的冒险之星(装备)	409	0	-56	-56	0			0	28	28	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
石榴石的碎片(装备)	410	0	9	9	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破损很严重的石榴石(装备)	411	0	13	13	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破破的石榴石(装备)	412	0	17	17	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
有点破损的石榴石(装备)	413	0	21	21	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
石榴石(装备)	414	0	25	25	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
还不错的石榴石(装备)	415	0	29	29	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
优良的石榴石(装备)	416	0	33	33	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
非常优良的石榴石(装备)	417	0	37	37	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
接近完美的石榴石(装备)	418	0	41	41	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完美结晶体的石榴石(装备)	419	0	45	45	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
骑士宝石的碎片(装备)	420	0			0			0	-2	-2	0			0			0			0			0			0			1	1	1	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破损很严重的骑士宝石(装备)	421	0			0			0	-4	-4	0			0			0			0			0			0			1	2	2	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破破的骑士宝石(装备)	422	0			0			0	-6	-6	0			0			0			0			0			0			1	3	3	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
有点破损的骑士宝石(装备)	423	0			0			0	-8	-8	0			0			0			0			0			0			1	4	4	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
骑士宝石(装备)	424	0			0			0	-10	-10	0			0			0			0			0			0			1	5	5	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
还不错的骑士宝石(装备)	425	0			0			0	-12	-12	0			0			0			0			0			0			1	6	6	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
优良的骑士宝石(装备)	426	0			0			0	-14	-14	0			0			0			0			0			0			1	7	7	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
非常优良的骑士宝石(装备)	427	0			0			0	-16	-16	0			0			0			0			0			0			1	8	8	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
接近完美的骑士宝石(装备)	428	0			0			0	-18	-18	0			0			0			0			0			0			1	9	9	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完美结晶体的骑士宝石(装备)	429	0			0			0	-20	-20	0			0			0			0			0			0			1	10	10	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
黄宝石的碎片(装备)	430	0			0			0	-2	-2	0			0			0			0			1	1	1	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破损很严重的骑士宝石(装备)	431	0			0			0	-4	-4	0			0			0			0			1	2	2	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破破的骑士宝石(装备)	432	0			0			0	-6	-6	0			0			0			0			1	3	3	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
有点破损的骑士宝石(装备)	433	0			0			0	-8	-8	0			0			0			0			1	4	4	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
骑士宝石(装备)	434	0			0			0	-10	-10	0			0			0			0			1	5	5	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
还不错的骑士宝石(装备)	435	0			0			0	-12	-12	0			0			0			0			1	6	6	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
优良的骑士宝石(装备)	436	0			0			0	-14	-14	0			0			0			0			1	7	7	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
非常优良的骑士宝石(装备)	437	0			0			0	-16	-16	0			0			0			0			1	8	8	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
接近完美的骑士宝石(装备)	438	0			0			0	-18	-18	0			0			0			0			1	9	9	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完美结晶体的骑士宝石(装备)	439	0			0			0	-20	-20	0			0			0			0			1	10	10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
蓝宝石的碎片(装备)	440	0	-1	-1	0			0	3	3	0			0			0			0			0			1	-1	-1	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破损很严重的蓝宝石(装备)	441	0	-2	-2	0			0	5	5	0			0			0			0			0			1	-2	-2	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破破的蓝宝石(装备)	442	0	-3	-3	0			0	7	7	0			0			0			0			0			1	-3	-3	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
有点破损的蓝宝石(装备)	443	0	-4	-4	0			0	9	9	0			0			0			0			0			1	-4	-4	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
蓝宝石(装备)	444	0	-5	-5	0			0	11	11	0			0			0			0			0			1	-5	-5	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
还不错的蓝宝石(装备)	445	0	-6	-6	0			0	13	13	0			0			0			0			0			1	-6	-6	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
优良的蓝宝石(装备)	446	0	-7	-7	0			0	15	15	0			0			0			0			0			1	-7	-7	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
非常优良的蓝宝石(装备)	447	0	-8	-8	0			0	17	17	0			0			0			0			0			1	-8	-8	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
接近完美的蓝宝石(装备)	448	0	-9	-9	0			0	19	19	0			0			0			0			0			1	-9	-9	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完美结晶体的蓝宝石(装备)	449	0	-10	-10	0			0	21	21	0			0			0			0			0			1	-10	-10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
绿宝石的碎片(装备)	450	0			0			0			0			0			0			1	-1	-1	1	1	1	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破损很严重的绿宝石(装备)	451	0			0			0			0			0			0			1	-2	-2	1	2	2	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破破的绿宝石(装备)	452	0			0			0			0			0			0			1	-3	-3	1	3	3	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
有点破损的绿宝石(装备)	453	0			0			0			0			0			0			1	-4	-4	1	4	4	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
绿宝石(装备)	454	0			0			0			0			0			0			1	-5	-5	1	5	5	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
还不错的绿宝石(装备)	455	0			0			0			0			0			0			1	-6	-6	1	6	6	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
优良的绿宝石(装备)	456	0			0			0			0			0			0			1	-7	-7	1	7	7	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
非常优良的绿宝石(装备)	457	0			0			0			0			0			0			1	-8	-8	1	8	8	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
接近完美的绿宝石(装备)	458	0			0			0			0			0			0			1	-9	-9	1	9	9	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完美结晶体的绿宝石(装备)	459	0			0			0			0			0			0			1	-10	-10	1	10	10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
紫水晶的碎片(装备)	460	0	-1	-1	1	4	4	0	1	1	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破损很严重的紫水晶(装备)	461	0	-2	-2	1	8	8	0	2	2	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
破破的紫水晶(装备)	462	0	-3	-3	1	12	12	0	3	3	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
有点破损的紫水晶(装备)	463	0	-4	-4	1	16	16	0	4	4	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
紫水晶(装备)	464	0	-5	-5	1	20	20	0	5	5	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
还不错的紫水晶(装备)	465	0	-6	-6	1	24	24	0	6	6	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
优良的紫水晶(装备)	466	0	-7	-7	1	28	28	0	7	7	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
非常优良的紫水晶(装备)	467	0	-8	-8	1	32	32	0	8	8	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
接近完美的紫水晶(装备)	468	0	-9	-9	1	36	36	0	9	9	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完美结晶体的紫水晶(装备)	469	0	-10	-10	1	40	40	0	10	10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
坷迫的碎片(装备)	470	0			0			0			0			0			0			0			0			0			0			0			1	30	30	0			0			0			0			0			0			0			0			0			0			0			0		
凯荤狼 河篮 喊（装备）	480	0	-10	0	0			0			0			0			0			0			0			1	-1	3	1	-1	3	0			0			1	-1	0	0			0			0			0			0			0			0			0			0			0			0		
Q零件（装备）	490	0	-30	-30	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0			0			0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0			0			0		
O零件（装备）	491	0	-30	-30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0			0			0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0	30	30	0			0			0		
檬父瓷 颇(装备)	492	0	-20	-20	0			0			0			0	15	15	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
２林斥 扁充焊籍（装备）	493	0			0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	5	5	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0			0			0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0			0			0		
R1紅寶石	500	0	-1	-1	0			0			0			0			1	1	1	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R2紅寶石	501	0	-2	-2	0			0			0			0			1	2	2	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R3紅寶石	502	0	-3	-3	0			0			0			0			1	3	3	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R4紅寶石	503	0	-4	-4	0			0			0			0			1	4	4	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R5紅寶石	504	0	-5	-5	0			0			0			0			1	5	5	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R6紅寶石	505	0	-6	-6	0			0			0			0			1	6	6	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R7紅寶石	506	0	-7	-7	0			0			0			0			1	7	7	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R8紅寶石	507	0	-8	-8	0			0			0			0			1	8	8	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R9紅寶石	508	0	-9	-9	0			0			0			0			1	9	9	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R10紅寶石	509	0	-10	-10	0			0			0			0			1	10	10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
TEST	999	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
厚秒	6000	0			0			0			0			0	60	60	0			0			0			0			0			0			0			0			0			0			0			0			0			0	10	10	0			0			0			0			0		
龋冠（涝）	6001	0			0			0	10	10	0			0			0			0			0			0			0			0			0			0	50	50	0			0			0			0			0			0			0			0			0			0			0		
弊覆磊狼 柳林　LV1	6002	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0			0			0		
犬牢侩 焊籍	6003	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
露水结晶Lv1	7001	0	0	0	0	90	90	0	90	90	0	90	90	0	90	90	0	90	90	0	60	60	0	90	90	0	90	90	0	90	90	0	90	90	0	90	90	0	90	90	0			0			0	90	90	0	90	90	0	90	90	0	90	90	0	90	90	0	90	90	0			0			0		
馆娄馆娄 柳林 (武器)	1000	0			0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0			0			0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0			0			0		
馆娄馆娄 柳林 (装备)	1010	0			0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0			0			0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0			0			0		
坷迫 (武器)	1020	0			0			0			0			0			0			0			0			0			0			0			1	150	150	0			0			0			0			0			0			0			0			0			0			0			0		
坷迫 (装备)	1030	0			0			0			0			0			0			0			0			0			0			0			1	150	150	0			0			0			0			0			0			0			0			0			0			0			0		
#2013/3/7以下数据由魔力GM工具包添加(http://bbs.mocwww.com/妖城欢迎您)
露水结晶Lv2	7002	0	0	0	0	90	95	0	90	95	0	90	95	0	90	95	0	90	95	0	60	65	0	90	95	0	90	95	0	90	95	0	90	95	0	90	95	0	90	95	0			0			0	90	95	0	90	95	0	90	95	0	90	95	0	90	95	0	90	95	0			0			0		
露水结晶Lv3	7003	0	0	0	0	95	95	0	95	95	0	95	95	0	95	95	0	95	95	0	65	65	0	95	95	0	95	95	0	95	95	0	95	95	0	95	95	0	95	95	0			0			0	95	95	0	95	95	0	95	95	0	95	95	0	95	95	0	95	95	0			0			0		
