166	7	11	4
167	8	11	4
168	9	11	4
169	10	11	4
170	11	11	4
171	12	11	4
172	13	11	4
173	14	11	4
174	15	11	4
175	16	11	4
176	17	11	4
177	18	11	4
178	19	11	3
179	20	11	3
180	21	11	3
181	22	11	3
182	23	11	3
183	24	11	3
184	25	11	3
185	26	11	3
186	27	11	3
187	28	11	3
188	29	11	3
189	30	11	3
190	31	11	3
191	32	11	3
192	33	11	3
193	34	11	3
194	35	11	3
195	36	11	3
196	37	11	3
197	38	11	3
198	39	11	3
199	40	11	3
200	41	11	3
201	42	11	3
202	43	11	3
203	44	11	3
204	45	11	3
205	46	11	3
206	47	11	3
207	48	11	3
208	49	11	3
209	50	11	3
210	51	11	3
211	52	11	3
212	53	11	3
213	54	11	3
214	55	11	3
215	56	11	3
216	57	11	3
217	58	11	3
218	59	11	3
219	60	11	3
220	61	11	3
221	62	11	3
222	63	11	3
223	64	11	3
224	65	11	3
225	66	11	3
226	67	11	3
227	68	11	3
228	69	11	3
229	70	11	3
230	71	11	3
231	72	11	3
232	73	11	1
233	74	11	1
234	75	11	3
235	76	11	3
236	77	11	3
237	78	11	3
238	79	11	3
239	80	11	3
240	81	11	4
241	82	11	3
242	83	11	3
243	84	11	3
244	85	11	3
245	86	11	3
246	87	11	4
247	88	11	0
248	89	11	1
249	93	11	0
250	94	11	4
251	95	11	3
252	96	11	3
253	97	11	3
254	98	11	3
255	99	11	3
256	100	11	3
257	101	11	3
258	102	11	3
259	103	11	3
260	104	11	3
261	105	11	3
262	106	11	3
263	107	11	3
264	150	11	3
265	160	11	3
266	170	11	3
267	200	11	4
268	201	11	4
269	202	11	4
270	203	11	0
271	204	11	0
272	205	11	0
273	206	11	0
274	207	11	4
275	208	11	0
276	209	11	4
277	210	11	0
278	211	11	0
279	212	11	4
280	213	11	0
281	214	11	4
282	215	11	0
283	216	11	0
284	217	11	4
285	218	11	4
286	219	11	0
287	220	11	0
288	221	11	0
289	222	11	0
290	223	11	4
291	224	11	4
292	225	11	0
293	226	11	0
294	227	11	4
295	250	11	1
296	251	11	1
297	252	11	1
298	253	11	1
299	254	11	1
300	255	11	1
301	256	11	1
302	257	11	1
303	258	11	1
304	259	11	1
305	260	11	1
306	261	11	1
307	262	11	1
308	263	11	1
309	1001	11	4
310	1002	11	3
311	1003	11	3
312	1004	11	4
313	1005	11	4
314	1006	11	4
315	1007	11	3
316	1008	11	3
317	1009	11	0
318	1010	11	3
319	1011	11	3
320	0	12	6
321	1	12	6
322	3	12	6
323	4	12	4
324	5	12	6
325	6	12	6
326	7	12	6
327	8	12	6
328	9	12	6
329	10	12	6
330	11	12	6
331	12	12	6
332	13	12	6
333	14	12	6
334	15	12	6
335	16	12	6
336	17	12	6
337	18	12	6
338	19	12	3
339	20	12	3
340	21	12	3
341	22	12	3
342	23	12	3
343	24	12	3
344	25	12	3
345	26	12	3
346	27	12	3
347	28	12	3
348	29	12	3
349	30	12	3
350	31	12	3
351	32	12	3
352	33	12	3
353	34	12	3
354	35	12	3
355	36	12	3
356	37	12	3
357	38	12	3
358	39	12	3
359	40	12	3
360	41	12	3
361	42	12	3
362	43	12	3
363	44	12	3
364	45	12	3
365	46	12	3
366	47	12	3
367	48	12	3
368	49	12	3
369	50	12	3
370	51	12	3
371	52	12	3
372	53	12	3
373	54	12	3
374	55	12	3
375	56	12	3
376	57	12	3
377	58	12	3
378	59	12	3
379	60	12	3
380	61	12	3
381	62	12	3
382	63	12	3
383	64	12	3
384	65	12	3
385	66	12	3
386	67	12	3
387	68	12	3
388	69	12	4
389	70	12	4
390	71	12	4
391	72	12	3
392	73	12	1
393	74	12	1
394	75	12	4
395	76	12	4
396	77	12	4
397	78	12	4
398	79	12	4
399	80	12	4
400	81	12	6
401	82	12	3
402	83	12	3
403	84	12	3
404	85	12	3
405	86	12	3
406	87	12	6
407	88	12	0
408	89	12	1
409	93	12	0
410	94	12	6
411	95	12	3
412	96	12	3
413	97	12	3
414	98	12	3
415	99	12	3
416	100	12	3
417	101	12	3
418	102	12	3
419	103	12	3
420	104	12	3
421	105	12	3
422	106	12	3
423	107	12	3
424	150	12	3
425	160	12	3
426	170	12	3
427	200	12	6
428	201	12	6
429	202	12	6
430	203	12	0
431	204	12	0
432	205	12	0
433	206	12	0
434	207	12	6
435	208	12	0
436	209	12	6
437	210	12	0
438	211	12	0
439	212	12	6
440	213	12	0
441	214	12	6
442	215	12	0
443	216	12	0
444	217	12	6
445	218	12	6
446	219	12	0
447	220	12	0
448	221	12	0
449	222	12	0
450	223	12	6
451	224	12	6
452	225	12	0
453	226	12	0
454	227	12	6
455	250	12	1
456	251	12	1
457	252	12	1
458	253	12	1
459	254	12	1
460	255	12	1
461	256	12	1
462	257	12	1
463	258	12	1
464	259	12	1
465	260	12	1
466	261	12	1
467	262	12	1
468	263	12	1
469	1001	12	6
470	1002	12	4
471	1003	12	4
472	1004	12	6
473	1005	12	6
474	1006	12	6
475	1007	12	4
476	1008	12	4
477	1009	12	0
478	1010	12	4
479	1011	12	4
480	0	13	8
481	1	13	8
482	3	13	8
483	4	13	5
484	5	13	8
485	6	13	8
486	7	13	8
487	8	13	8
488	9	13	8
489	10	13	8
490	11	13	8
491	12	13	8
492	13	13	8
493	14	13	8
494	15	13	8
495	16	13	8
496	17	13	8
497	18	13	8
498	19	13	3
499	20	13	3
500	21	13	3
501	22	13	3
502	23	13	3
503	24	13	3
504	25	13	3
505	26	13	3
506	27	13	3
507	28	13	3
508	29	13	3
509	30	13	3
510	31	13	3
511	32	13	3
512	33	13	3
513	34	13	3
514	35	13	3
515	36	13	3
516	37	13	3
517	38	13	3
518	39	13	3
519	40	13	3
520	41	13	3
521	42	13	3
522	43	13	3
523	44	13	3
524	45	13	3
525	46	13	3
526	47	13	3
527	48	13	3
528	49	13	3
529	50	13	3
530	51	13	3
531	52	13	3
532	53	13	3
533	54	13	3
534	55	13	3
535	56	13	3
536	57	13	3
537	58	13	3
538	59	13	3
539	60	13	3
540	61	13	3
541	62	13	3
542	63	13	3
543	64	13	3
544	65	13	3
545	66	13	3
546	67	13	3
547	68	13	3
548	69	13	5
549	70	13	5
550	71	13	5
551	72	13	3
552	73	13	1
553	74	13	1
554	75	13	5
555	76	13	5
556	77	13	5
557	78	13	5
558	79	13	5
559	80	13	5
560	81	13	8
561	82	13	3
562	83	13	3
563	84	13	3
564	85	13	3
565	86	13	3
566	87	13	8
567	88	13	0
568	89	13	1
569	93	13	0
570	94	13	8
571	95	13	3
572	96	13	3
573	97	13	3
574	98	13	3
575	99	13	3
576	100	13	3
577	101	13	3
578	102	13	3
579	103	13	3
580	104	13	3
581	105	13	3
582	106	13	3
583	107	13	3
584	150	13	3
585	160	13	3
586	170	13	3
587	200	13	8
588	201	13	8
589	202	13	8
590	203	13	0
591	204	13	0
592	205	13	0
593	206	13	0
594	207	13	8
595	208	13	0
596	209	13	8
597	210	13	0
598	211	13	0
599	212	13	8
600	213	13	0
601	214	13	8
602	215	13	0
603	216	13	0
604	217	13	8
605	218	13	8
606	219	13	0
607	220	13	0
608	221	13	0
609	222	13	0
610	223	13	8
611	224	13	8
612	225	13	0
613	226	13	0
614	227	13	8
615	250	13	1
616	251	13	1
617	252	13	1
618	253	13	1
619	254	13	1
620	255	13	1
621	256	13	1
622	257	13	1
623	258	13	1
624	259	13	1
625	260	13	1
626	261	13	1
627	262	13	1
628	263	13	1
629	1001	13	8
630	1002	13	5
631	1003	13	5
632	1004	13	8
633	1005	13	8
634	1006	13	8
635	1007	13	5
636	1008	13	5
637	1009	13	0
638	1010	13	5
639	1011	13	5
640	0	14	10
641	1	14	10
642	3	14	10
643	4	14	6
644	5	14	10
645	6	14	10
646	7	14	10
647	8	14	10
648	9	14	10
649	10	14	10
650	11	14	10
651	12	14	10
652	13	14	10
653	14	14	10
654	15	14	10
655	16	14	10
656	17	14	10
657	18	14	10
658	19	14	3
659	20	14	3
660	21	14	3
661	22	14	3
662	23	14	3
663	24	14	3
664	25	14	3
665	26	14	3
666	27	14	3
667	28	14	3
668	29	14	3
669	30	14	3
670	31	14	3
671	32	14	3
672	33	14	3
673	34	14	3
674	35	14	3
675	36	14	3
676	37	14	3
677	38	14	3
678	39	14	3
679	40	14	3
680	41	14	3
681	42	14	3
682	43	14	3
683	44	14	3
684	45	14	3
685	46	14	3
686	47	14	3
687	48	14	3
688	49	14	3
689	50	14	3
690	51	14	3
691	52	14	3
692	53	14	3
693	54	14	3
694	55	14	3
695	56	14	3
696	57	14	3
697	58	14	3
698	59	14	3
699	60	14	3
700	61	14	3
701	62	14	3
702	63	14	3
703	64	14	3
704	65	14	3
705	66	14	3
706	67	14	3
707	68	14	3
708	69	14	6
709	70	14	6
710	71	14	6
711	72	14	3
712	73	14	1
713	74	14	1
714	75	14	6
715	76	14	6
716	77	14	6
717	78	14	6
718	79	14	6
719	80	14	6
720	81	14	10
721	82	14	3
722	83	14	3
723	84	14	3
724	85	14	3
725	86	14	3
726	87	14	10
727	88	14	0
728	89	14	1
729	93	14	0
730	94	14	10
731	95	14	3
732	96	14	3
733	97	14	3
734	98	14	3
735	99	14	3
736	100	14	3
737	101	14	3
738	102	14	3
739	103	14	3
740	104	14	3
741	105	14	3
742	106	14	3
743	107	14	3
744	150	14	3
745	160	14	3
746	170	14	3
747	200	14	10
748	201	14	10
749	202	14	10
750	203	14	0
751	204	14	0
752	205	14	0
753	206	14	0
754	207	14	10
755	208	14	0
756	209	14	10
757	210	14	0
758	211	14	0
759	212	14	10
760	213	14	0
761	214	14	10
762	215	14	0
763	216	14	0
764	217	14	10
765	218	14	10
766	219	14	0
767	220	14	0
768	221	14	0
769	222	14	0
770	223	14	10
771	224	14	10
772	225	14	0
773	226	14	0
774	227	14	10
775	250	14	1
776	251	14	1
777	252	14	1
778	253	14	1
779	254	14	1
780	255	14	1
781	256	14	1
782	257	14	1
783	258	14	1
784	259	14	1
785	260	14	1
786	261	14	1
787	262	14	1
788	263	14	1
789	1001	14	10
790	1002	14	6
791	1003	14	6
792	1004	14	10
793	1005	14	10
794	1006	14	10
795	1007	14	6
796	1008	14	6
797	1009	14	0
798	1010	14	6
799	1011	14	6
800	0	15	10
801	1	15	10
802	3	15	10
803	4	15	6
804	5	15	10
805	6	15	10
806	7	15	10
807	8	15	10
808	9	15	10
809	10	15	10
810	11	15	10
811	12	15	10
812	13	15	10
813	14	15	10
814	15	15	10
815	16	15	10
816	17	15	10
817	18	15	10
818	19	15	3
819	20	15	3
820	21	15	3
821	22	15	3
822	23	15	3
823	24	15	3
824	25	15	3
825	26	15	3
826	27	15	3
827	28	15	3
828	29	15	3
829	30	15	3
830	31	15	3
831	32	15	3
832	33	15	3
833	34	15	3
834	35	15	3
835	36	15	3
836	37	15	3
837	38	15	3
838	39	15	3
839	40	15	3
840	41	15	3
841	42	15	3
842	43	15	3
843	44	15	3
844	45	15	3
845	46	15	3
846	47	15	3
847	48	15	3
848	49	15	3
849	50	15	3
850	51	15	3
851	52	15	3
852	53	15	3
853	54	15	3
854	55	15	3
855	56	15	3
856	57	15	3
857	58	15	3
858	59	15	3
859	60	15	3
860	61	15	3
861	62	15	3
862	63	15	3
863	64	15	3
864	65	15	3
865	66	15	3
866	67	15	3
867	68	15	3
868	69	15	6
869	70	15	6
870	71	15	6
871	72	15	3
872	73	15	1
873	74	15	1
874	75	15	6
875	76	15	6
876	77	15	6
877	78	15	6
878	79	15	6
879	80	15	6
880	81	15	10
881	82	15	3
882	83	15	3
883	84	15	3
884	85	15	3
885	86	15	3
886	87	15	10
887	88	15	0
888	89	15	1
889	93	15	0
890	94	15	10
891	95	15	3
892	96	15	3
893	97	15	3
894	98	15	3
895	99	15	3
896	100	15	3
897	101	15	3
898	102	15	3
899	103	15	3
900	104	15	3
901	105	15	3
902	106	15	3
903	107	15	3
904	150	15	3
905	160	15	3
906	170	15	3
907	200	15	10
908	201	15	10
909	202	15	10
910	203	15	0
911	204	15	0
912	205	15	0
913	206	15	0
914	207	15	10
915	208	15	0
916	209	15	10
917	210	15	0
918	211	15	0
919	212	15	10
920	213	15	0
921	214	15	10
922	215	15	0
923	216	15	0
924	217	15	10
925	218	15	10
926	219	15	0
927	220	15	0
928	221	15	0
929	222	15	0
930	223	15	10
931	224	15	10
932	225	15	0
933	226	15	0
934	227	15	10
935	250	15	1
936	251	15	1
937	252	15	1
938	253	15	1
939	254	15	1
940	255	15	1
941	256	15	1
942	257	15	1
943	258	15	1
944	259	15	1
945	260	15	1
946	261	15	1
947	262	15	1
948	263	15	1
949	1001	15	10
950	1002	15	6
951	1003	15	6
952	1004	15	10
953	1005	15	10
954	1006	15	10
955	1007	15	6
956	1008	15	6
957	1009	15	0
958	1010	15	6
959	1011	15	6
960	0	16	10
961	1	16	10
962	3	16	10
963	4	16	6
964	5	16	10
965	6	16	10
966	7	16	10
967	8	16	10
968	9	16	10
969	10	16	10
970	11	16	10
971	12	16	10
972	13	16	10
973	14	16	10
974	15	16	10
975	16	16	10
976	17	16	10
977	18	16	10
978	19	16	3
979	20	16	3
980	21	16	3
981	22	16	3
982	23	16	3
983	24	16	3
984	25	16	3
985	26	16	3
986	27	16	3
987	28	16	3
988	29	16	3
989	30	16	3
990	31	16	3
991	32	16	3
992	33	16	3
993	34	16	3
994	35	16	3
995	36	16	3
996	37	16	3
997	38	16	3
998	39	16	3
999	40	16	3
1000	41	16	3
1001	42	16	3
1002	43	16	3
1003	44	16	3
1004	45	16	3
1005	46	16	3
1006	47	16	3
1007	48	16	3
1008	49	16	3
1009	50	16	3
1010	51	16	3
1011	52	16	3
1012	53	16	3
1013	54	16	3
1014	55	16	3
1015	56	16	3
1016	57	16	3
1017	58	16	3
1018	59	16	3
1019	60	16	3
1020	61	16	3
1021	62	16	3
1022	63	16	3
1023	64	16	3
1024	65	16	3
1025	66	16	3
1026	67	16	3
1027	68	16	3
1028	69	16	6
1029	70	16	6
1030	71	16	6
1031	72	16	3
1032	73	16	1
1033	74	16	1
1034	75	16	6
1035	76	16	6
1036	77	16	6
1037	78	16	6
1038	79	16	6
1039	80	16	6
1040	81	16	10
1041	82	16	3
1042	83	16	3
1043	84	16	3
1044	85	16	3
1045	86	16	3
1046	87	16	10
1047	88	16	0
1048	89	16	1
1049	93	16	0
1050	94	16	10
1051	95	16	3
1052	96	16	3
1053	97	16	3
1054	98	16	3
1055	99	16	3
1056	100	16	3
1057	101	16	3
1058	102	16	3
1059	103	16	3
1060	104	16	3
1061	105	16	3
1062	106	16	3
1063	107	16	3
1064	150	16	3
1065	160	16	3
1066	170	16	3
1067	200	16	10
1068	201	16	10
1069	202	16	10
1070	203	16	0
1071	204	16	0
1072	205	16	0
1073	206	16	0
1074	207	16	10
1075	208	16	0
1076	209	16	10
1077	210	16	0
1078	211	16	0
1079	212	16	10
1080	213	16	0
1081	214	16	10
1082	215	16	0
1083	216	16	0
1084	217	16	10
1085	218	16	10
1086	219	16	0
1087	220	16	0
1088	221	16	0
1089	222	16	0
1090	223	16	10
1091	224	16	10
1092	225	16	0
1093	226	16	0
1094	227	16	10
1095	250	16	1
1096	251	16	1
1097	252	16	1
1098	253	16	1
1099	254	16	1
1100	255	16	1
1101	256	16	1
1102	257	16	1
1103	258	16	1
1104	259	16	1
1105	260	16	1
1106	261	16	1
1107	262	16	1
1108	263	16	1
1109	1001	16	10
1110	1002	16	6
1111	1003	16	6
1112	1004	16	10
1113	1005	16	10
1114	1006	16	10
1115	1007	16	6
1116	1008	16	6
1117	1009	16	0
1118	1010	16	6
1119	1011	16	6
1120	0	17	10
1121	1	17	10
1122	3	17	10
1123	4	17	6
1124	5	17	10
1125	6	17	10
1126	7	17	10
1127	8	17	10
1128	9	17	10
1129	10	17	10
1130	11	17	10
1131	12	17	10
1132	13	17	10
1133	14	17	10
1134	15	17	10
1135	16	17	10
1136	17	17	10
1137	18	17	10
1138	19	17	3
1139	20	17	3
1140	21	17	3
1141	22	17	3
1142	23	17	3
1143	24	17	3
1144	25	17	3
1145	26	17	3
1146	27	17	3
1147	28	17	3
1148	29	17	3
1149	30	17	3
1150	31	17	3
1151	32	17	3
1152	33	17	3
1153	34	17	3
1154	35	17	3
1155	36	17	3
1156	37	17	3
1157	38	17	3
1158	39	17	3
1159	40	17	3
1160	41	17	3
1161	42	17	3
1162	43	17	3
1163	44	17	3
1164	45	17	3
1165	46	17	3
1166	47	17	3
1167	48	17	3
1168	49	17	3
1169	50	17	3
1170	51	17	3
1171	52	17	3
1172	53	17	3
1173	54	17	3
1174	55	17	3
1175	56	17	3
1176	57	17	3
1177	58	17	3
1178	59	17	3
1179	60	17	3
1180	61	17	3
1181	62	17	3
1182	63	17	3
1183	64	17	3
1184	65	17	3
1185	66	17	3
1186	67	17	3
1187	68	17	3
1188	69	17	6
1189	70	17	6
1190	71	17	6
1191	72	17	3
1192	73	17	1
1193	74	17	1
1194	75	17	6
1195	76	17	6
1196	77	17	6
1197	78	17	6
1198	79	17	6
1199	80	17	6
1200	81	17	10
1201	82	17	3
1202	83	17	3
1203	84	17	3
1204	85	17	3
1205	86	17	3
1206	87	17	10
1207	88	17	0
1208	89	17	1
1209	93	17	0
1210	94	17	10
1211	95	17	3
1212	96	17	3
1213	97	17	3
1214	98	17	3
1215	99	17	3
1216	100	17	3
1217	101	17	3
1218	102	17	3
1219	103	17	3
1220	104	17	3
1221	105	17	3
1222	106	17	3
1223	107	17	3
1224	150	17	3
1225	160	17	3
1226	170	17	3
1227	200	17	10
1228	201	17	10
1229	202	17	10
1230	203	17	0
1231	204	17	0
1232	205	17	0
1233	206	17	0
1234	207	17	10
1235	208	17	0
1236	209	17	10
1237	210	17	0
1238	211	17	0
1239	212	17	10
1240	213	17	0
1241	214	17	10
1242	215	17	0
1243	216	17	0
1244	217	17	10
1245	218	17	10
1246	219	17	0
1247	220	17	0
1248	221	17	0
1249	222	17	0
1250	223	17	10
1251	224	17	10
1252	225	17	0
1253	226	17	0
1254	227	17	10
1255	250	17	1
1256	251	17	1
1257	252	17	1
1258	253	17	1
1259	254	17	1
1260	255	17	1
1261	256	17	1
1262	257	17	1
1263	258	17	1
1264	259	17	1
1265	260	17	1
1266	261	17	1
1267	262	17	1
1268	263	17	1
1269	1001	17	10
1270	1002	17	6
1271	1003	17	6
1272	1004	17	10
1273	1005	17	10
1274	1006	17	10
1275	1007	17	6
1276	1008	17	6
1277	1009	17	0
1278	1010	17	6
1279	1011	17	6
1280	0	21	4
1281	1	21	4
1282	3	21	4
1283	4	21	3
1284	5	21	4
1285	6	21	4
1286	7	21	4
1287	8	21	4
1288	9	21	4
1289	10	21	4
1290	11	21	4
1291	12	21	4
1292	13	21	4
1293	14	21	4
1294	15	21	4
1295	16	21	4
1296	17	21	4
1297	18	21	4
1298	19	21	3
1299	20	21	3
1300	21	21	3
1301	22	21	3
1302	23	21	3
1303	24	21	3
1304	25	21	3
1305	26	21	3
1306	27	21	3
1307	28	21	3
1308	29	21	3
1309	30	21	3
1310	31	21	3
1311	32	21	3
1312	33	21	3
1313	34	21	3
1314	35	21	3
1315	36	21	3
1316	37	21	3
1317	38	21	3
1318	39	21	3
1319	40	21	3
1320	41	21	3
1321	42	21	3
1322	43	21	3
1323	44	21	3
1324	45	21	3
1325	46	21	3
1326	47	21	3
1327	48	21	3
1328	49	21	3
1329	50	21	3
1330	51	21	3
1331	52	21	3
1332	53	21	3
1333	54	21	3
1334	55	21	3
1335	56	21	3
1336	57	21	3
1337	58	21	3
1338	59	21	3
1339	60	21	3
1340	61	21	3
1341	62	21	3
1342	63	21	3
1343	64	21	3
1344	65	21	3
1345	66	21	3
1346	67	21	3
1347	68	21	3
1348	69	21	3
1349	70	21	3
1350	71	21	3
1351	72	21	3
1352	73	21	1
1353	74	21	1
1354	75	21	3
1355	76	21	3
1356	77	21	3
1357	78	21	3
1358	79	21	3
1359	80	21	3
1360	81	21	4
1361	82	21	3
1362	83	21	3
1363	84	21	3
1364	85	21	3
1365	86	21	3
1366	87	21	4
1367	88	21	0
1368	89	21	1
1369	93	21	0
1370	94	21	4
1371	95	21	3
1372	96	21	3
1373	97	21	3
1374	98	21	3
1375	99	21	3
1376	100	21	3
1377	101	21	3
1378	102	21	3
1379	103	21	3
1380	104	21	3
1381	105	21	3
1382	106	21	3
1383	107	21	3
1384	150	21	3
1385	160	21	3
1386	170	21	3
1387	200	21	4
1388	201	21	4
1389	202	21	4
1390	203	21	0
1391	204	21	0
1392	205	21	0
1393	206	21	0
1394	207	21	4
1395	208	21	0
1396	209	21	4
1397	210	21	0
1398	211	21	0
1399	212	21	4
1400	213	21	0
1401	214	21	4
1402	215	21	0
1403	216	21	0
1404	217	21	4
1405	218	21	4
1406	219	21	0
1407	220	21	0
1408	221	21	0
1409	222	21	0
1410	223	21	4
1411	224	21	4
1412	225	21	0
1413	226	21	0
1414	227	21	4
1415	250	21	1
1416	251	21	1
1417	252	21	1
1418	253	21	1
1419	254	21	1
1420	255	21	1
1421	256	21	1
1422	257	21	1
1423	258	21	1
1424	259	21	1
1425	260	21	1
1426	261	21	1
1427	262	21	1
1428	263	21	1
1429	1001	21	4
1430	1002	21	3
1431	1003	21	3
1432	1004	21	4
1433	1005	21	4
1434	1006	21	4
1435	1007	21	3
1436	1008	21	3
1437	1009	21	0
1438	1010	21	3
1439	1011	21	3
1440	0	22	6
1441	1	22	6
1442	3	22	6
1443	4	22	4
1444	5	22	6
1445	6	22	6
1446	7	22	6
1447	8	22	6
1448	9	22	6
1449	10	22	6
1450	11	22	6
1451	12	22	6
1452	13	22	6
1453	14	22	6
1454	15	22	6
1455	16	22	6
1456	17	22	6
1457	18	22	6
1458	19	22	3
1459	20	22	3
1460	21	22	3
1461	22	22	3
1462	23	22	3
1463	24	22	3
1464	25	22	3
1465	26	22	3
1466	27	22	3
1467	28	22	3
1468	29	22	3
1469	30	22	3
1470	31	22	3
1471	32	22	3
1472	33	22	3
1473	34	22	3
1474	35	22	3
1475	36	22	3
1476	37	22	3
1477	38	22	3
1478	39	22	3
1479	40	22	3
1480	41	22	3
1481	42	22	3
1482	43	22	3
1483	44	22	3
1484	45	22	3
1485	46	22	3
1486	47	22	3
1487	48	22	3
1488	49	22	3
1489	50	22	3
1490	51	22	3
1491	52	22	3
1492	53	22	3
1493	54	22	3
1494	55	22	3
1495	56	22	3
1496	57	22	3
1497	58	22	3
1498	59	22	3
1499	60	22	3
1500	61	22	3
1501	62	22	3
1502	63	22	3
1503	64	22	3
1504	65	22	3
1505	66	22	3
1506	67	22	3
1507	68	22	3
1508	69	22	4
1509	70	22	4
1510	71	22	4
1511	72	22	3
1512	73	22	1
1513	74	22	1
1514	75	22	4
1515	76	22	4
1516	77	22	4
1517	78	22	4
1518	79	22	4
1519	80	22	4
1520	81	22	6
1521	82	22	3
1522	83	22	3
1523	84	22	3
1524	85	22	3
1525	86	22	3
1526	87	22	6
1527	88	22	0
1528	89	22	1
1529	93	22	0
1530	94	22	6
1531	95	22	3
1532	96	22	3
1533	97	22	3
1534	98	22	3
1535	99	22	3
1536	100	22	3
1537	101	22	3
1538	102	22	3
1539	103	22	3
1540	104	22	3
1541	105	22	3
1542	106	22	3
1543	107	22	3
1544	150	22	3
1545	160	22	3
1546	170	22	3
1547	200	22	6
1548	201	22	6
1549	202	22	6
1550	203	22	0
1551	204	22	0
1552	205	22	0
1553	206	22	0
1554	207	22	6
1555	208	22	0
1556	209	22	6
1557	210	22	0
1558	211	22	0
1559	212	22	6
1560	213	22	0
1561	214	22	6
1562	215	22	0
1563	216	22	0
1564	217	22	6
1565	218	22	6
1566	219	22	0
1567	220	22	0
1568	221	22	0
1569	222	22	0
1570	223	22	6
1571	224	22	6
1572	225	22	0
1573	226	22	0
1574	227	22	6
1575	250	22	1
1576	251	22	1
1577	252	22	1
1578	253	22	1
1579	254	22	1
1580	255	22	1
1581	256	22	1
1582	257	22	1
1583	258	22	1
1584	259	22	1
1585	260	22	1
1586	261	22	1
1587	262	22	1
1588	263	22	1
1589	1001	22	6
1590	1002	22	4
1591	1003	22	4
1592	1004	22	6
1593	1005	22	6
1594	1006	22	6
1595	1007	22	4
1596	1008	22	4
1597	1009	22	0
1598	1010	22	4
1599	1011	22	4
1600	0	23	8
1601	1	23	8
1602	3	23	8
1603	4	23	5
1604	5	23	8
1605	6	23	8
1606	7	23	8
1607	8	23	8
1608	9	23	8
1609	10	23	8
1610	11	23	8
1611	12	23	8
1612	13	23	8
1613	14	23	8
1614	15	23	8
1615	16	23	8
1616	17	23	8
1617	18	23	8
1618	19	23	3
1619	20	23	3
1620	21	23	3
1621	22	23	3
1622	23	23	3
1623	24	23	3
1624	25	23	3
1625	26	23	3
1626	27	23	3
1627	28	23	3
1628	29	23	3
1629	30	23	3
1630	31	23	3
1631	32	23	3
1632	33	23	3
1633	34	23	3
1634	35	23	3
1635	36	23	3
1636	37	23	3
1637	38	23	3
1638	39	23	3
1639	40	23	3
1640	41	23	3
1641	42	23	3
1642	43	23	3
1643	44	23	3
1644	45	23	3
1645	46	23	3
1646	47	23	3
1647	48	23	3
1648	49	23	3
1649	50	23	3
1650	51	23	3
1651	52	23	3
1652	53	23	3
1653	54	23	3
