单手剑？	萨拉赫之剑										41	20055		0		0	1	2	0	1	1	1	5	0	9999	9999			0	0	92	92	0	0																																																						0	0	1			0	140000	170041	0	0	0			0
单手剑？	格斗剑										42	20015	1000	0		0	1	2	0	1	1	1	5	100	9999	9999			0	0	84	120	0	0																																																						0	0	1			1	140000	170042	10	0	0			0
单手剑？	归剑										43	20018		0		0	1	2	0	1	1	1	5	0	9999	9999			0	0	96	96	0	0																																																						0	0	1			0	140000	170043	0	0	0			0
单手剑？	传说之剑										44	20063		0		0	1	2	0	1	1	1	5	0	9999	9999			0	0	98	98	0	0																																																						0	0	1			0	140000	170044	0	0	0			0
单手剑？	辉石剑										45	20025		0		0	1	2	0	1	1	1	5	0	9999	9999			0	0	100	100	0	0																																																						0	0	1			0	140000	170045	0	0	0			0
单手剑？	狩猎之剑										46	20041		0		0	1	2	0	1	1	1	5	0	9999	9999			0	0	102	102	0	0																																																						0	0	1			0	140000	170046	0	0	0			0
单手剑？	石头重剑										47	20043		0		0	1	2	0	1	1	1	5	0	9999	9999			0	0	104	104	0	0																																																						0	0	1			0	140000	170047	0	0	0			0
双手剑？	长锷剑										48	20094	1200	0		1	1	2	0	1	1	1	5	100	9999	9999			0	0	92	132	0	0																																																						0	0	1			1	140000	170048	10	0	0			0
单手剑？	锯齿剑										49	20097		0		0	1	2	0	1	1	1	5	0	9999	9999			0	0	108	108	0	0																																																						0	0	1			0	140000	170049	0	0	0			0
单手剑？	短柄剑										50	20024		0		0	1	2	0	1	1	1	6	0	9999	9999			0	0	110	110	0	0																																																						0	0	1			0	140000	170050	0	0	0			0
单手剑？	装饰之剑										51	20014		0		0	1	2	0	1	1	1	6	0	9999	9999			0	0	112	112	0	0																																																						0	0	1			0	140000	170051	0	0	0			0
单手剑？	兽角剑										52	20015		0		0	1	2	0	1	1	1	6	0	9999	9999			0	0	114	114	0	0																																																						0	0	1			0	140000	170052	0	0	0			0
单手剑？	倭刀										53	20018	35000	0		0	1	2	0	1	1	1	6	0	9999	9999			0	0	108	108	0	0																																																						0	0	1			0	140000	170053	0	0	1			0
单手剑？	腰带佩刀										54	20007		0		0	1	2	0	1	1	1	6	0	9999	9999			0	0	118	118	0	0																																																						0	0	1			0	140000	170054	0	0	0			0
单手剑？	皮剑										55	20025		0		0	1	2	0	1	1	1	6	0	9999	9999			0	0	120	120	0	0																																																						0	0	1			0	140000	170055	0	0	0			0
单手剑？	猪牙剑										56	20012	1400	0		0	1	2	0	1	1	1	6	100	9999	9999			0	0	108	144	0	0																																																						0	0	1			1	140000	170056	10	0	0			0
单手剑？	双刃阔剑										57	20058	1600	0		0	1	2	0	1	1	1	6	100	9999	9999			0	0	117	156	0	0																																																						0	0	1			1	140000	170057	10	0	0			0
双手剑？	狂刀										58	20007		0		1	1	2	0	1	1	1	6	0	9999	9999			0	0	126	126	0	0																																																						0	0	1			0	140000	170058	0	0	0			0
单手剑？	獠牙剑										59	20097		0		0	1	2	0	1	1	1	6	0	9999	9999			0	0	128	128	0	0							5	5																																														0	0	1			0	140000	170059	0	0	0			0
单手剑？	双刃小刀										60	20016		0		0	1	2	0	1	1	1	7	0	9999	9999			0	0	130	130	0	0																																																						0	0	1			0	140000	170060	0	0	0			0
单手剑？	砍刀										61	20059		0		0	1	2	0	1	1	1	7	0	9999	9999			0	0	132	132	0	0																																																						0	0	1			0	140000	170061	0	0	0			0
单手剑？	超大剑										62	20009		0		0	1	2	0	1	1	1	7	0	9999	9999			0	0	134	134	0	0																																																						0	0	1			0	140000	170062	0	0	0			0
单手剑？	长军刀										63	20064	1700	0		0	1	2	0	1	1	1	7	100	9999	9999			0	0	135	180	0	0																																																						0	0	1			1	140000	170063	0	0	0			0
单手剑？	普鲁砍刀										64	20007		0		0	1	2	0	1	1	1	7	0	9999	9999			0	0	138	138	0	0																																																						0	0	1			0	140000	170064	0	0	0			0
单手剑？	斩魔剑										65	20011		0		0	1	2	0	1	1	1	7	0	9999	9999			0	0	140	140	0	0																																																						0	0	1			0	140000	170065	0	0	0			0
单手剑？	护身剑										66	20049		0		0	1	2	0	1	1	1	7	0	9999	9999			0	0	142	142	0	0																																																						0	0	1			0	140000	170066	0	0	0			0
单手剑？	巨剑										67	20094	1700	0		0	1	2	0	1	1	1	7	100	9999	9999			0	0	125	170	0	0											10	10	-5	-5																																								0	0	1			1	140000	170067	0	0	0			0
单手剑？	迪斯贼刀										68	20057		0		0	1	2	0	1	1	1	7	0	9999	9999			0	0	146	146	0	0																																																						0	0	1			0	140000	170068	0	0	0			0
单手剑？	自由之刀										69	20007	0		0	1	2	0	1	1	1	7	0	9999	9999			0	0	148	148	0	0																																																						0	0	1			0	140000	170069	0	0	0			0	
单手剑？	护身短剑										70	20076	1800	0		0	1	2	0	1	1	1	8	100	9999	9999			0	0	225	230	-50	-50																	-200	-200																																				0	0	1			1	140000	170070	0	0	0			0
单手剑？	袖珍剑  										71	20056	0		0	1	2	0	1	1	1	8	0	9999	9999			0	0	152	152	0	0																																																						0	0	1			0	140000	170071	0	0	0			0	
单手剑？	神田之剑										72	20011	0		0	1	2	0	1	1	1	8	0	9999	9999			0	0	154	154	0	0																																																						0	0	1			0	140000	170072	0	0	0			0	
单手剑？	长军刀+										73	20064	1700	0		0	1	2	0	1	1	1	8	0	9999	9999			0	0	138	185	0	0							1	5																																														0	0	1			1	140000	170063	0	0	0			0
单手剑？	横砍刀										74	20063		0		0	1	2	0	1	1	1	8	0	9999	9999			0	0	158	158	0	0																																																						0	0	1			0	140000	170074	0	0	0			0
单手剑？	冰刃刀										75	20057		0		0	1	2	0	1	1	1	8	0	9999	9999			0	0	160	160	0	0																																																						0	0	1			0	140000	170075	0	0	0			0
单手剑？	那肯之剑										76	20041		0		0	1	2	0	1	1	1	8	0	9999	9999			0	0	162	162	0	0																																																						0	0	1			0	140000	170076	0	0	0			0
单手剑？	细柄短剑										77	20001	1800	0		0	1	2	0	1	1	1	8	100	9999	9999			0	0	153	204	0	0																																																						0	0	1			1	140000	170077	0	0	0			0
双手剑？	斧头剑										78	20044		0		1	1	2	0	1	1	1	8	0	9999	9999			0	0	166	166	0	0																																																						0	0	1			0	140000	170078	0	0	0			0
单手剑？	圆头重刀										79	20057		0		0	1	2	0	1	1	1	8	0	9999	9999			0	0	168	168	0	0																																																						0	0	1			0	140000	170079	0	0	0			0
单手剑？	胜利之剑										80	20024		0		0	1	2	0	1	1	1	9	0	9999	9999			0	0	170	170	0	0																																																						0	0	1			0	140000	170080	0	0	0			0
单手剑？	马凯之剑										81	20024		0		0	1	2	0	1	1	1	9	0	9999	9999			0	0	172	172	0	0																																																						0	0	1			0	140000	170081	0	0	0			0
单手剑？	特帕之剑										82	20014		0		0	1	2	0	1	1	1	9	0	9999	9999			0	0	174	174	0	0																																																						0	0	1			0	140000	170082	0	0	0			0
单手剑？	亚特维斯之剑										83	20026		0		0	1	2	0	1	1	1	9	0	9999	9999			0	0	176	176	0	0																																																						0	0	1			0	140000	170083	0	0	0			0
单手剑？	Polsyeon										84	20046		0		0	1	2	0	1	1	1	9	0	9999	9999			0	0	178	178	0	0																																																						0	0	1			0	140000	170084	0	0	0			0
单手剑？	海贼刀										85	20026		0		0	1	2	0	1	1	1	9	0	9999	9999			0	0	180	180	0	0																																																						0	0	1			0	140000	170085	0	0	0			0
单手剑？	决斗之剑										86	20001		0		0	1	2	0	1	1	1	9	0	9999	9999			0	0	182	182	0	0																																																						0	0	1			0	140000	170086	0	0	0			0
单手剑？	刚硬巨剑										87	20090	4000	0		0	1	2	0	1	1	1	9	100	9999	9999			0	0	185	185	0	0																																															2	0	20					0	0	1			1	141900	170087	0	0	0			0
双手剑？	细刃重剑										88	20040	3000	0		1	1	2	0	1	1	1	9	100	9999	9999			0	0	182	228	0	0																																																						0	0	1			1	140000	170088	0	0	0			0
单手剑？	玛锐之剑										89	20046		0		0	1	2	0	1	1	1	9	0	9999	9999			0	0	188	188	0	0																																																						0	0	1			0	140000	170089	0	0	0			0
单手剑？	直刃剑										90	20017		0		0	1	2	0	1	1	1	10	0	9999	9999			0	0	190	190	0	0																																																						0	0	1			0	140000	170090	0	0	0			0
单手剑？	乔希战剑										91	20025		0		0	1	2	0	1	1	1	10	0	9999	9999			0	0	192	192	0	0																																																						0	0	1			0	140000	170091	0	0	0			0
单手剑？	卡得之剑										92	20056		0		0	1	2	0	1	1	1	10	0	9999	9999			0	0	194	194	0	0																																																						0	0	1			0	140000	170092	0	0	0			0
单手剑？	可贝尔之剑										93	20063		0		0	1	2	0	1	1	1	10	0	9999	9999			0	0	196	196	0	0																																																						0	0	1			0	140000	170093	0	0	0			0
单手剑？	青龙刀										94	20046	4500	0		0	1	2	0	1	1	1	8	100	9999	9999			0	0	204	240	0	0																																																						0	0	1			1	140000	170094	0	0	0			0
单手剑？	士兵龙剑										95	20011		0		0	1	2	0	1	1	1	10	0	9999	9999			0	0	200	200	0	0																																																						0	0	1			0	140000	170095	0	0	0			0
单手剑？	礼仪之剑										96	20053		0		0	1	2	0	1	1	1	10	0	9999	9999			0	0	202	202	0	0																																																						0	0	1			0	140000	170096	0	0	0			0
单手剑？	曲刀										97	20023	6000	0		0	1	2	0	1	1	1	8	100	9999	9999			0	0	250	250	0	0	1	1									1	1	1	1																																								0	0	1			1	140000	170097	0	0	0			0
双手剑？	Rompayieo										98	20422		0		1	1	2	0	1	1	1	10	0	9999	9999			0	0	206	206	0	0																																																						0	0	1			0	140000	170098	0	0	0			0
单手剑？	刺激之剑										99	20088		0		0	1	2	0	1	1	1	10	0	9999	9999			0	0	208	208	0	0																																																						0	0	1			0	140000	170099	0	0	0			0
单手剑？	国民剑										100	20056	100	0		0	1	2	0	1	1	1	1	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170100	0	0	0			0
单手剑？	水龙之剑										200	26300	250000	0		0	1	2	0	1	1	1	7	0	9999	9999			0	0	210	210			5	5									2	2	2	2																																								0	0	1			0	140000	170200	0	0	0			0
单手剑？	村正										201	26301	400000	0		0	1	2	0	1	1	1	8	0	9999	9999			0	0	240	240																																																	2	0	99					0	0	1			0	141900	170201	0	0	0			0
单手剑？	阿萨辛之剑										202	26302	200000	0		0	1	2	0	1	1	1	9	0	9999	9999			0	0	300	300	10	10	20	20			15	15	10	10	5	5	15	15	20	20	20	20																			25	25	25	25	25	25	25	25	25	25	25	25								0	0	1			0	140000	170202	0	0	0			0
单手剑？	黄昏之剑										203	20056	0	0		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170203	0	0	0			0
双手斧？	水龙斧										205	26304	250000	1		1	1	2	0	1	1	1	7	0	9999	9999			0	0	230	230	25	25							18	18																																														0	0	1			0	140000	170205	0	0	0			0
双手斧？	帕鲁凯斯之斧										206	26305	400000	1		0	1	2	0	1	1	1	8	0	9999	9999			0	0	250	250									18	18																																							2	3	99					0	0	1			0	140895	170206	0	0	0			0
双手斧？	牛头统帅的犄角										207	26306	0	1		0	1	2	0	1	1	1	10	0	9999	9999			0	0	320	320	20	20	-10	-10					30	30	15	15	-10	-10	-5	-5	20	20	10	10																	10	10							10	10										0	0	1			0	140000	170207	0	0	0			0
双手斧？	厚斧										208	20056	0	1		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170208	0	0	0			0
枪？	水龙枪										210	26308	250000	2		0	1	2	0	1	1	1	7	0	9999	9999			0	0	140	140			50	50					12	12			6	6																																										0	0	1			0	140000	170210	0	0	0			0
枪？	天空之枪										211	26309	250000	2		0	1	2	0	1	1	1	8	0	9999	9999			0	0	160	160											6	6	40	40																																										0	0	1			0	140000	170211	0	0	0			0
枪？	海王波斯顿之枪										212	26310	0	2		0	1	2	0	1	1	1	9	0	9999	9999			0	0	280	280	50	50	5	5			10	10	10	10	30	30	25	25			10	10																															2	1	99					0	0	1			0	140000	170212	0	0	0			0
枪？	玩具木枪										213	20056	0	2		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170213	0	0	0			0
弓？	水龙弓										215	26312	250000	4		1	1	2	0	1	1	1	7	0	9999	9999			0	0	165	165									2	2			20	20																																										0	0	1			0	140000	170215	0	0	0			0
弓？	玩具弓箭										216	20056	0	4		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170216	0	0	0			0
弓？	天狼星										217	26314	0	4		0	1	2	0	1	1	1	9	0	9999	9999			0	0	300	300	0	0	15	15					25	25			20	20	5	5	10	10																			5	5	5	5	5	5			10	10			2	9	99					0	0	1			0	140000	170217	0	0	0			0
弓？	小弓										218	20056	0	4		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170218	0	0	0			0
仗？	水龙仗										220	26316	250000	3		0	1	2	0	1	1	1	7	0	9999	9999			0	0	70	70					35	35																																																		0	0	1			0	140000	170220	0	0	0	436	436	0
仗？	阿夏芙之杖(冰)										221	26319	500000	3		0	1	2	0	1	1	1	8	0	9999	9999			0	0	75	75	0	0	100	100	60	70	200	200	30	30							250	250	250	250										5									10	15	10	15			10	15	10	15	2	28	50					0	0	1	44	44		800027	800027	0	0	0	630	640	0
仗？	阿夏芙手杖										222	26318	0	3		0	1	2	0	1	1	1	9	0	9999	9999			0	0	90	90	0	0			45	45																																																		0	0	1			0	140000	170222	0	0	0	572	572	0
剑？	艺术剑										223	20056	0	3		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170223	0	0	0			0
回力？	冰龙										225	26320	200000	6		1	1	2	0	1	1	1	7	0	9999	9999			0	0	173	173					10	10			20	20																																														0	0	1			0	140000	170225	0	0	0			0
回力？	玩具回力										226	20056	0	6		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170226	0	0	0			0
回力？	自由回力镖										227	26322	0	6		0	1	2	0	1	1	1	9	0	9999	9999			0	0	230	230	0	0			20	20							5	5																							20	20																		0	0	1			0	140000	170227	0	0	0			0
回力？	利比里亚小刀										228	20056	0	6		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170228	0	0	0			0
小刀？	水龙小刀										230	26324	150000	5		0	1	2	0	1	1	1	7	0	9999	9999			0	0	129	129													25	25																																			2	12	50					0	0	1			0	140230	170230	0	0	0			0
小刀？	玩具小刀										231	20056	0	5		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170231	0	0	0			0
小刀？	亚尔提小刀										232	26326	0	5		0	1	2	0	1	1	1	9	0	9999	9999			0	0	160	160	0	0							75	75			8	8	8	8																																								0	0	1			0	140000	170232	0	0	0			0
手里剑？	普马手里剑										233	20056	0	5		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170233	0	0	0			0
头盔？	水龙头盔										235	26328	200000	8		0	1	2	0	1	1	1	7	0	9999	9999			0	0	0	0	110	110																																															2	7	50					0	0	1			0	143662	170235	0	0	0			0
头盔？	玩具头盔										236	20056	0	8		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170236	0	0	0			0
头盔？	执行者之盔										237	26330	0	8		0	1	2	0	1	1	1	9	0	9999	9999			0	0			170	170																																															2	7	50					0	0	1			0	140000	170237	0	0	0			0
头盔？	小小头盔										238	20056	0	8		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170238	0	0	0			0
帽子？	水龙帽子										240	26332	150000	9		0	1	2	0	1	1	1	7	0	9999	9999			0	0			53	53			20	20							5	5																																										0	0	1			0	140000	170240	0	0	0			0
帽子？	头目之帽										241	26333	0	9		0	1	2	0	1	1	1	8	0	9999	9999			0	0	0	0	60	60											10	10	10	10																																	2	72	50					0	0	1			0	140241	170241	0	0	0			0
帽子？	豪华帽										242	26334	0	9		0	1	2	0	1	1	1	10	0	9999	9999			0	0			75	75	5	5	15	15	10	10					10	10																							50	50	20	20	5	5			50	50	5	5								0	0	1			0	140000	170242	0	0	0			0
帽子？	玩具帽子										243	20056	0	9		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170243	0	0	0			0
铠？	水龙铠										245	26336	200000	10		0	1	2	0	1	1	1	7	0	9999	9999			0	0			170	170																																			65	65																		0	0	1			0	140000	170245	0	0	0			0
铠？	九头巨蛇铠										246	20056	0	10		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170246	0	0	0			0
铠？	黑武士之铠										247	26338	0	10		0	1	2	0	1	1	1	9	0	9999	9999			0	0			250	250													-15	-15																					15	15	15	15	15	15			15	15			2	7	50					0	0	1			0	140000	170247	0	0	0			0
铠？	玩具铠										248	20056	0	10		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170248	0	0	0			0
衣服？	水龙服										250	26340	350000	11		0	1	2	0	1	1	1	7	0	9999	9999			0	0			30	30													80	80																																								0	0	1			0	140000	170250	0	0	0			0
衣服？	儿童披风										251	20056	0	11		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170251	0	0	0			0
衣服？	绿先生的内裤										252	26342	0	11		0	1	2	0	1	1	1	9	0	9999	9999			0	0	50	50																																							5	5	5	5														0	0	1			0	140000	170252	0	0	0			0
衣服？	露比的衣服										253	26343	300000	11		0	1	2	0	1	1	1	10	0	9999	9999			0	0	0	0	160	160	200	200			20	20																																					50	50			2	64	50					0	0	1			0	144092	170253	0	0	0			0
袍？	水龙袍										255	26345	350000	12		0	1	2	0	1	1	1	7	0	9999	9999			0	0			70	70																	500	500																	10	10	10	10	10	10							2	63	30					0	0	1			0	140255	170255	0	0	0			0
袍？	玩具袍										256	20056	0	12		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170256	0	0	0			0
袍？	能量袍										257	26346	0	12		0	1	2	0	1	1	1	9	0	9999	9999			0	0			100	100	50	50															850	850																																				0	0	1			0	140000	170257	0	0	0			0
袍？	传说之袍										258	20056	0	12		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170258	0	0	0			0
靴子？	水龙靴										260	26348	200000	13		0	1	2	0	1	1	1	7	0	9999	9999			0	0			100	100							5	5			5	5					150	150																																				0	0	1	50	50	0	140000	170260	0	0	0			0
靴子？	稀有靴										261	20056	0	13		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170261	0	0	0			0
靴子？	贵族靴										262	26350	0	13		0	1	2	0	1	1	1	9	0	9999	9999			0	0			160	160	10	10	15	15	5	5					20	20	15	15			130	130																																				0	0	1			0	140000	170262	0	0	0			0
靴子？	稀有靴10										263	20056	0	13		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170263	0	0	0			0
鞋子？	水龙鞋子										265	26352	200000	14		0	1	2	0	1	1	1	7	0	9999	9999			0	0	0	0	30	30	30	30									2	2	2	2																																								0	0	1			0	140000	170265	0	0	0			0
鞋子？	稀有鞋子8										266	20056	0	14		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170266	0	0	0			0
鞋子？	魉鞋										267	26354	0	14		0	1	2	0	1	1	1	9	0	9999	9999			0	0			40	40	50	50															200	200																																				0	0	1			0	140000	170267	0	0	0			0
鞋子？	稀有鞋子10										268	20056	0	14		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170268	0	0	0			0
盾？	水龙盾										270	26356	150000	7		0	1	2	0	1	1	1	7	0	9999	9999			0	0	20	20	100	100																																																						0	0	1			0	140000	170270	0	0	0			0
盾？	稀有盾8										271	20056	0	7		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170271	0	0	0			0
盾？	血腥盾牌										272	26358	0	7		0	1	2	0	1	1	1	9	0	9999	9999			0	0	20	20	120	120							5	5																																														0	0	1			0	140000	170272	0	0	0			0
盾？	稀有盾10										273	20056	0	7		0	1	2	0	1	1	1	10	0	9999	9999			0	0	2	2	0	0																																																						0	0	1			1	140000	170273	0	0	0			0
药水？	水龙药水	ITEM_mag_275.txt			ITEM_useMystery						275	26360	1000	43		0	1	0	0	3	3	20	7	0					0	0	0	0	0	0																																																						0	0	1			0	140275	170275	0	0	0			0
药水？	稀有药水8										276	20056	0	43		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170276	0	0	0			0
药水？	奇妙之叶				ITEM_useMystery						277	26362	0	43		0	1	0	0	1	1	1	9	0					0	0																																																										0	0	1			0		170277	0	0	0			0
药水？	稀有药水10										278	20056	0	43		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170278	0	0	0			0
