2	2	1	17	0	0	44	55	1	3	5	1	0	0	14001	14002	14003	14004	14005	14006	-1	-1	-1	-1	1	1	1	1	1	1	-1	-1	-1	-1	14	0	
2	2	1	18	0	0	92	97	1	3	5	1	0	0	14001	14002	14003	14004	14005	14006	-1	-1	-1	-1	1	1	1	1	1	1	-1	-1	-1	-1	14	0	
2	2	1	19	0	0	77	74	1	3	5	1	0	0	14001	14002	14003	14004	14005	14006	-1	-1	-1	-1	1	1	1	1	1	1	-1	-1	-1	-1	14	0	
3	3	1	20	0	0	42	52	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
3	3	1	21	0	0	40	54	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	10	0	
3	3	1	22	0	0	40	46	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	10	0	
3	3	1	23	0	0	40	47	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	11	0	
3	3	1	24	0	0	47	46	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	11	0	
3	3	1	25	0	0	55	60	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	12	0	
3	3	1	26	0	0	46	57	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	12	0	
3	3	1	27	0	0	48	60	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	13	0	
3	3	1	28	0	0	53	42	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	13	0	
3	3	1	29	0	0	48	49	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	14	0	
3	3	1	30	0	0	10	10	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	15	1	
3	3	1	31	0	0	18	22	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	15	1	
9	9	1	32	0	0	41	40	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	56	0	
9	9	1	33	0	0	49	56	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	56	0	
5	5	1	36	0	0	95	91	1	3	8	1	0	0	14014	14015	14016	14017	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	17	0	
5	5	1	37	0	0	61	50	1	3	8	1	0	0	14014	14015	14016	14017	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	18	0	
5	5	1	38	0	0	85	60	1	3	8	1	0	0	14014	14015	14016	14017	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	18	0	
5	5	1	39	0	0	50	73	1	3	8	1	0	0	14014	14015	14016	14017	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	18	0	
5	5	1	40	0	0	67	97	1	3	8	1	0	0	14014	14015	14016	14017	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	18	0	
5	5	1	41	0	0	50	56	1	3	8	1	0	0	14014	14015	14016	14017	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	19	0	
5	5	1	42	0	0	65	69	1	3	8	1	0	0	14014	14015	14016	14017	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	19	0	
5	5	1	43	0	0	98	66	1	3	8	1	0	0	14014	14015	14016	14017	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	19	0	
6	6	1	44	0	0	95	100	1	3	5	1	0	0	14018	14019	14020	14021	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	11	0	
6	6	1	45	0	0	84	82	1	3	5	1	0	0	14018	14019	14020	14021	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	12	0	
6	6	1	46	0	0	93	86	1	3	5	1	0	0	14018	14019	14020	14021	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	13	0	
6	6	1	47	0	0	84	92	1	3	5	1	0	0	14018	14019	14020	14021	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	13	0	
6	6	1	48	0	0	89	94	1	3	5	1	0	0	14018	14019	14020	14021	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	14	0	
7	7	1	49	0	0	29	40	1	3	4	1	0	0	1000	1001	1002	1004	-1	-1	-1	-1	-1	-1	3	1	3	1	-1	-1	-1	-1	-1	-1	1	4	
8	8	1	50	0	0	40	68	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	4	1	
8	8	1	51	0	0	64	64	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	5	1	
8	8	1	52	0	0	40	50	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	6	1	
8	8	1	53	0	0	51	55	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	7	1	
8	8	1	54	0	0	58	40	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	8	1	
8	8	1	55	0	0	44	55	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	9	1	
8	8	1	56	0	0	61	59	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	10	1	
8	8	1	57	0	0	57	40	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	11	1	
8	8	1	58	0	0	79	70	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	12	1	
8	8	1	59	0	0	71	72	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	13	1	
9	9	1	60	0	0	43	59	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	54	0	
9	9	1	61	0	0	48	44	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	55	0	
9	9	1	62	0	0	56	49	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	55	0	
9	9	1	63	0	0	55	52	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	55	0	
9	9	1	64	0	0	51	57	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	55	0	
9	9	1	65	0	0	55	46	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	56	0	
9	9	1	34	0	0	45	50	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	56	0	
9	9	1	35	0	0	53	56	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	56	0	
9	9	1	66	0	0	60	45	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	57	0	
9	9	1	67	0	0	60	42	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	57	0	
9	9	1	68	0	0	54	46	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	57	0	
9	9	1	69	0	0	57	41	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	57	0	
9	9	1	70	0	0	50	50	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	57	0	
9	9	1	71	0	0	57	44	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	58	0	
9	9	1	72	0	0	40	48	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	58	0	
9	9	1	73	0	0	40	55	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	58	0	
9	9	1	74	0	0	57	47	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	58	0	
10	10	1	75	0	0	55	58	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	59	0	
10	10	1	76	0	0	40	59	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
10	10	1	77	0	0	45	43	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
10	10	1	78	0	0	59	59	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
10	10	1	79	0	0	53	54	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
10	10	1	80	0	0	60	45	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
10	10	1	81	0	0	54	46	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
10	10	1	82	0	0	47	60	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
10	10	1	83	0	0	46	56	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
11	11	1	84	0	0	46	42	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	59	0	
11	11	1	85	0	0	55	49	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
11	11	1	86	0	0	48	60	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
11	11	1	87	0	0	45	58	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
11	11	1	88	0	0	52	55	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
11	11	1	89	0	0	42	50	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
11	11	1	90	0	0	42	54	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
11	11	1	91	0	0	48	58	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
11	11	1	92	0	0	52	60	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
12	12	1	93	0	0	43	46	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	59	0	
12	12	1	94	0	0	58	52	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
12	12	1	95	0	0	45	58	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
12	12	1	96	0	0	59	53	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
12	12	1	97	0	0	44	44	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
12	12	1	98	0	0	56	59	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
12	12	1	99	0	0	49	57	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
12	12	1	100	0	0	53	46	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
12	12	1	101	0	0	57	54	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
13	13	1	102	0	0	40	54	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	0	
13	13	1	103	0	0	47	59	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	0	
13	13	1	104	0	0	53	53	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	0	
13	13	1	105	0	0	49	54	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	0	
14	14	1	106	0	0	57	42	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	0	
14	14	1	107	0	0	41	57	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	0	
14	14	1	108	0	0	42	45	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	0	
14	14	1	109	0	0	50	51	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	0	
15	15	1	110	0	0	46	50	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	0	
15	15	1	111	0	0	53	48	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	0	
15	15	1	112	0	0	54	53	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	0	
101	16	1	113	0	0	80	98	1	3	4	1	0	0	13000	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	1	
101	16	1	114	0	0	96	100	1	3	4	1	0	0	13000	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	
102	17	1	115	0	0	65	65	1	3	6	1	0	0	13002	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	0	
102	17	1	116	0	0	53	64	1	3	6	1	0	0	13002	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	0	
102	17	1	117	0	0	54	50	1	3	6	1	0	0	13002	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	0	
102	17	1	118	0	0	56	51	1	3	6	1	0	0	13002	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	0	
102	17	1	119	0	0	69	69	1	3	6	1	0	0	13002	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	0	
102	17	1	120	0	0	56	64	1	3	6	1	0	0	13002	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	0	
102	17	1	121	0	0	56	63	1	3	6	1	0	0	13002	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	0	
102	17	1	122	0	0	57	53	1	3	6	1	0	0	13002	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	0	
102	17	1	123	0	0	62	59	1	3	6	1	0	0	13002	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	0	
102	17	1	124	0	0	68	69	1	3	6	1	0	0	13002	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	0	
102	17	1	125	0	0	60	51	1	3	6	1	0	0	13002	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	0	
102	17	1	126	0	0	56	68	1	3	6	1	0	0	13002	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	0	
102	17	1	127	0	0	53	50	1	3	6	1	0	0	13002	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	0	
102	17	1	128	0	0	57	69	1	3	6	1	0	0	13002	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	0	
102	17	1	129	0	0	66	63	1	3	6	1	0	0	13002	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	0	
102	17	1	131	0	0	18	22	1	3	6	1	0	0	13002	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	1	
103	19	1	132	0	0	115	104	1	3	8	1	0	0	13001	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	1	
103	19	1	133	0	0	148	138	1	3	8	1	0	0	13001	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	1	
103	19	1	134	0	0	122	124	1	3	8	1	0	0	13001	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	
103	19	1	135	0	0	10	10	1	3	8	1	0	0	13001	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	1	
103	19	1	136	0	0	18	22	1	3	8	1	0	0	13001	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	1	
104	20	1	137	0	0	60	60	1	3	6	1	0	0	13003	13004	13005	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	16	0	
104	20	1	138	0	0	60	60	1	3	6	1	0	0	13003	13004	13005	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	17	0	
104	20	1	139	0	0	60	60	1	3	6	1	0	0	13003	13004	13005	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	17	0	
104	20	1	140	0	0	60	60	1	3	6	1	0	0	13003	13004	13005	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	17	0	
104	20	1	141	0	0	60	60	1	3	6	1	0	0	13003	13004	13005	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	18	0	
104	20	1	142	0	0	60	60	1	3	6	1	0	0	13003	13004	13005	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	18	0	
104	20	1	143	0	0	60	60	1	3	6	1	0	0	13003	13004	13005	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	18	0	
104	20	1	144	0	0	60	60	1	3	6	1	0	0	13003	13004	13005	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	19	0	
104	20	1	145	0	0	60	60	1	3	6	1	0	0	13003	13004	13005	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	19	0	
104	20	1	146	0	0	60	60	1	3	6	1	0	0	13003	13004	13005	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	19	0	
107	22	1	153	0	0	45	35	1	3	7	1	0	0	13009	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	0	
107	22	1	154	0	0	32	39	1	3	7	1	0	0	13009	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	
107	22	1	155	0	0	42	46	1	3	7	1	0	0	13009	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	
107	22	1	156	0	0	31	39	1	3	7	1	0	0	13009	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	0	
107	22	1	157	0	0	43	46	1	3	7	1	0	0	13009	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	0	
107	22	1	158	0	0	34	33	1	3	7	1	0	0	13009	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	
107	22	1	159	0	0	38	43	1	3	7	1	0	0	13009	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	
107	22	1	160	0	0	37	50	1	3	7	1	0	0	13009	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	0	
108	23	1	161	0	0	88	55	3	3	10	10	0	0	14031	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66	0	
108	23	1	162	0	0	59	66	3	3	10	10	0	0	14031	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	67	0	
