Warp	 	1	2	2	1	1	1	6	11	56	11	56	11	56	11	56	0	0	0	13996	0	1	0	1|7|25|27|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	7	25	27	25	27	25	27	25	27	0	0	0	13997	0	1	0	1|6|11|56|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	7	39	34	39	34	39	34	39	34	0	0	0	13996	0	1	0	1|8|16|79|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	8	16	79	16	79	16	79	16	79	0	0	0	13997	0	1	0	1|7|39|34|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	8	65	27	65	27	65	27	65	27	0	0	0	13996	0	1	0	1|9|9|57|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	9	9	57	9	57	9	57	9	57	0	0	0	13997	0	1	0	1|8|65|27|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	9	37	71	37	71	37	71	37	71	0	0	0	13996	0	1	0	1|10|72|27|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	10	72	27	72	27	72	27	72	27	0	0	0	13997	0	1	0	1|9|37|71|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	10	50	37	50	37	50	37	50	37	0	0	0	13996	0	1	0	1|11|69|42|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	11	69	42	69	42	69	42	69	42	0	0	0	13997	0	1	0	1|10|50|37|15|0|0|0|0|0|0|0|0|0|
Event	冒险者芝娜	1	2	2	1	1	1	11	69	35	69	35	69	35	69	35	1	1000	6	14011	0	1	0	EV_ijk_mino004.txt
Warp	 	1	2	2	1	1	1	11	40	38	40	38	40	38	40	38	0	0	0	13996	0	1	0	1|12|46|16|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	12	46	16	46	16	46	16	46	16	0	0	0	13997	0	1	0	1|11|40|38|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	12	19	10	19	10	19	10	19	10	0	0	0	13996	0	1	0	1|13|16|56|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	13	16	56	16	56	16	56	16	56	0	0	0	13997	0	1	0	1|12|19|10|15|0|0|0|0|0|0|0|0|0|
StandEnemy	哥布林	1	2	2	1	1	1	13	11	28	11	28	11	28	11	28	1	60000	0	101800	0	1	0	3|||0|6004||||1|9010|5|1|||||||
StandEnemy	哥布林	1	2	2	1	1	1	13	19	52	19	52	19	52	19	52	1	60000	6	101800	0	1	0	3|||0|6003||||1|9009|5|1|||||||
Warp	 	1	2	2	1	1	1	13	16	11	16	11	16	11	16	11	0	0	0	13996	0	1	0	1|14|14|46|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	14	14	46	14	46	14	46	14	46	0	0	0	13997	0	1	0	1|13|16|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	14	16	64	16	64	16	64	16	64	0	0	0	13996	0	1	0	1|15|32|40|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	15	32	40	32	40	32	40	32	40	0	0	0	13997	0	1	0	1|14|16|64|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	15	22	40	22	40	22	40	22	40	0	0	0	13996	0	1	0	1|16|23|9|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	16	23	9	23	9	23	9	23	9	0	0	0	13997	0	1	0	1|15|22|40|15|0|0|0|0|0|0|0|0|0|
StandEnemy	哥布林	1	2	2	1	1	1	16	12	26	12	26	12	26	12	26	1	60000	4	101800	0	1	0	3|||0|6004||||1|9009|5|1|||||||
Warp	 	1	2	2	1	1	1	16	18	26	18	26	18	26	18	26	0	0	0	13996	0	1	0	1|17|10|7|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	17	10	7	10	7	10	7	10	7	0	0	0	13997	0	1	0	1|16|18|26|15|0|0|0|0|0|0|0|0|0|
StandEnemy	小鬼	1	2	2	1	1	1	17	11	19	11	19	11	19	11	19	1	60000	7	101800	0	1	0	3|||0|6003||||1|9009|5|1|||||||
Warp	 	1	2	2	1	1	1	17	27	43	27	43	27	43	27	43	0	0	0	13996	0	1	0	1|18|50|66|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	18	50	66	50	66	50	66	50	66	0	0	0	13997	0	1	0	1|17|27|43|15|0|0|0|0|0|0|0|0|0|
Event	冒险者康正	1	2	2	1	1	1	18	35	69	35	69	35	69	35	69	1	1000	4	14116	0	1	0	EV_ijk_mino002.txt
Event	冒险者萨达米兹	1	2	2	1	1	1	18	12	41	12	41	12	41	12	41	1	1000	7	14103	0	1	0	EV_ijk_mino005.txt
Warp	 	1	2	2	1	1	1	18	64	43	64	43	64	43	64	43	0	0	0	13996	0	1	0	1|19|15|17|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	2	2	1	1	1	19	15	17	15	17	15	17	15	17	0	0	0	13997	0	1	0	1|18|64|43|15|0|0|0|0|0|0|0|0|0|
Event	冒险者金德其	1	2	2	1	1	1	19	63	9	63	9	63	9	63	9	1	1000	6	14102	0	1	0	EV_ijk_mino003.txt
Warp	 	1	2	2	1	1	1	19	58	62	58	62	58	62	58	62	0	0	0	13996	0	1	0	0|11019|26|38|15|0|0|0|0|0|0|0|0|210|
Warp	 	1	2	2	1	1	0	11019	26	38	26	38	26	38	26	38	0	0	0	13997	0	1	0	1|19|58|62|15|0|0|0|0|0|0|0|0|214|
Warp	 	1	3	3	1	1	1	20	22	22	22	22	22	22	22	22	0	0	0	103012	0	1	0	0|1538|15|18|15|0|0|0|0|0|0|0|0|200|
Warp	 	1	3	3	1	1	0	1538	15	18	15	18	15	18	15	18	0	0	0	103012	0	1	0	1|20|22|22|15|0|0|0|0|0|0|0|0|214|
Warp	 	1	3	3	1	1	1	20	16	16	16	16	16	16	16	16	0	0	0	12002	0	1	0	1|21|23|28|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	21	23	28	23	28	23	28	23	28	0	0	0	12000	0	1	0	1|20|16|16|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	21	7	27	7	27	7	27	7	27	0	0	0	12002	0	1	0	1|22|14|32|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	22	14	32	14	32	14	32	14	32	0	0	0	12000	0	1	0	1|21|7|27|15|0|0|0|0|0|0|0|0|0|
Event	士兵拉柏	1	3	3	1	1	1	22	25	13	25	13	25	13	25	13	1	60000	7	14059	0	1	0	EVE_6005.txt
TownPeople	调查员445	1	3	3	1	1	1	22	26	9	26	9	26	9	26	9	1	60000	3	14061	0	1	0	2093|2094|2095
Warp	 	1	3	3	1	1	1	22	25	9	25	9	25	9	25	9	0	0	0	12002	0	1	0	1|23|21|22|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	23	21	22	21	22	21	22	21	22	0	0	0	12000	0	1	0	1|22|25|9|15|0|0|0|0|0|0|0|0|0|
Pilot	炼荤盔421	1	3	3	1	1	1	23	15	23	15	23	15	23	15	23	1	60000	5	14059	0	1	0	8024|8025|8026|15202|17600
Event	士兵依里诺	1	3	3	1	1	1	23	19	21	19	21	19	21	19	21	1	60000	5	14059	0	1	0	EVE_6004.txt
Warp	 	1	3	3	1	1	1	23	20	22	20	22	20	22	20	22	0	0	0	12002	0	1	0	1|24|32|20|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	24	32	20	32	20	32	20	32	20	0	0	0	12000	0	1	0	1|23|20|22|15|0|0|0|0|0|0|0|0|0|
TownPeople	调查员612	1	3	3	1	1	1	24	8	28	8	28	8	28	8	28	1	60000	3	14062	0	1	0	2090|2091|2092
Warp	 	1	3	3	1	1	1	24	8	23	8	23	8	23	8	23	0	0	0	12002	0	1	0	1|25|18|27|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	25	18	27	18	27	18	27	18	27	0	0	0	12000	0	1	0	1|24|8|23|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	25	25	44	25	44	25	44	25	44	0	0	0	12002	0	1	0	1|26|35|36|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	26	35	36	35	36	35	36	35	36	0	0	0	12000	0	1	0	1|25|25|44|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	26	22	42	22	42	22	42	22	42	0	0	0	12002	0	1	0	1|27|8|45|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	27	8	45	8	45	8	45	8	45	0	0	0	12000	0	1	0	1|26|22|42|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	27	9	13	9	13	9	13	9	13	0	0	0	12002	0	1	0	1|28|40|13|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	28	40	13	40	13	40	13	40	13	0	0	0	12000	0	1	0	1|27|9|13|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	28	21	9	21	9	21	9	21	9	0	0	0	12002	0	1	0	1|29|19|35|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	29	19	35	19	35	19	35	19	35	0	0	0	12000	0	1	0	1|28|21|9|15|0|0|0|0|0|0|0|0|0|
Event	士兵毕安札	1	3	3	1	1	1	29	18	31	18	31	18	31	18	31	1	60000	3	14060	0	1	0	EVE_6006.txt
BossBox	宝箱	1	3	3	1	1	1	30	5	5	5	5	5	5	5	5	1	60000	0	27899	0	1	0	2|0,1538,15,18|200|
Warp	 	1	3	3	1	1	1	31	10	19	10	19	10	19	10	19	0	0	0	12000	0	1	0	1|29|29|9|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	29	29	9	29	9	29	9	29	9	0	0	0	12002	0	1	0	1|31|10|19|15|0|0|0|0|0|0|0|0|0|
StandEnemy	阴影	1	3	3	1	1	1	31	9	5	9	5	9	5	9	5	1	60000	4	101533	0	1	0	3|||0||6020|||0|9012|||||||||1,30,2,5|1|0|0,0|0|
Warp	 	1	3	3	1	1	1	31	12	7	12	7	12	7	12	7	0	0	0	103011	0	1	0	1|31|10|15|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	31	10	15	10	15	10	15	10	15	0	0	0	103011	0	1	0	1|31|12|7|15|17600|1|1|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	64	15	29	15	29	15	29	15	29	0	0	0	17967	0	1	0	1|65|29|34|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	65	29	34	29	34	29	34	29	34	0	0	0	17966	0	1	0	1|64|15|29|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	65	28	19	28	19	28	19	28	19	0	0	0	17967	0	1	0	1|32|25|14|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	32	25	14	25	14	25	14	25	14	0	0	0	17966	0	1	0	1|65|28|19|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	32	22	12	22	12	22	12	22	12	0	0	0	17967	0	1	0	1|33|36|9|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	33	36	9	36	9	36	9	36	9	0	0	0	17966	0	1	0	1|32|22|12|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	33	38	27	38	27	38	27	38	27	0	0	0	17967	0	1	0	1|34|32|29|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	34	32	29	32	29	32	29	32	29	0	0	0	17966	0	1	0	1|33|38|27|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	34	35	17	35	17	35	17	35	17	0	0	0	17967	0	1	0	1|35|35|21|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	35	35	21	35	21	35	21	35	21	0	0	0	17966	0	1	0	1|34|35|17|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	35	13	32	13	32	13	32	13	32	0	0	0	17967	0	1	0	1|66|37|32|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	66	37	32	37	32	37	32	37	32	0	0	0	17966	0	1	0	1|35|13|32|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	66	50	11	50	11	50	11	50	11	0	0	0	17967	0	1	0	1|67|48|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	67	48	11	48	11	48	11	48	11	0	0	0	17966	0	1	0	1|66|50|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	36	26	45	26	45	26	45	26	45	0	0	0	103012	0	1	0	0|15502|10|6|15|0|0|0|0|0|0|0|0|203|
Warp	 	1	5	5	1	1	0	15502	10	6	10	6	10	6	10	6	0	0	0	13271	0	1	0	1|36|26|45|15|0|0|0|0|0|0|0|0|215|
StandEnemy	改造的腐尸	1	5	5	1	1	1	36	24	68	24	68	24	68	24	68	1	60000	0	101103	0	1	0	3|||0|6000||||1|9028|
Warp	 	1	5	5	1	1	1	36	45	76	45	76	45	76	45	76	0	0	0	13271	0	1	0	1|37|51|36|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	37	51	36	51	36	51	36	51	36	0	0	0	13270	0	1	0	1|36|45|76|15|0|0|0|0|0|0|0|0|0|
StandEnemy	改造的腐尸	1	5	5	1	1	1	37	23	19	23	19	23	19	23	19	1	60000	0	101103	0	1	0	3|||0|6000||||1|9031|
StandEnemy	改造的腐尸	1	5	5	1	1	1	37	25	37	25	37	25	37	25	37	1	60000	1	101103	0	1	0	3|||0|6000||||1|9031|
Warp	 	1	5	5	1	1	1	37	24	13	24	13	24	13	24	13	0	0	0	13271	0	1	0	1|38|15|14|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	38	15	14	15	14	15	14	15	14	0	0	0	13270	0	1	0	1|37|24|13|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	38	67	16	67	16	67	16	67	16	0	0	0	13271	0	1	0	1|39|20|36|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	39	20	36	20	36	20	36	20	36	0	0	0	13270	0	1	0	1|38|67|16|15|0|0|0|0|0|0|0|0|0|
StandEnemy	改造的腐尸	1	5	5	1	1	1	39	40	38	40	38	40	38	40	38	1	60000	7	101103	0	1	0	3|||0|6000||||1|9030|
StandEnemy	改造的腐尸	1	5	5	1	1	1	39	40	34	40	34	40	34	40	34	1	60000	7	101103	0	1	0	3|||0|6000||||1|9031|
StandEnemy	改造的腐尸	1	5	5	1	1	1	39	39	39	39	39	39	39	39	39	1	60000	6	101103	0	1	0	3|||0|6000||||1|9031|
Warp	 	1	5	5	1	1	1	39	24	13	24	13	24	13	24	13	0	0	0	13271	0	1	0	1|40|17|6|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	40	17	6	17	6	17	6	17	6	0	0	0	13270	0	1	0	1|39|24|13|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	40	42	11	42	11	42	11	42	11	0	0	0	13271	0	1	0	1|41|42|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	41	42	11	42	11	42	11	42	11	0	0	0	13270	0	1	0	1|40|42|11|15|0|0|0|0|0|0|0|0|0|
StandEnemy	改造的腐尸	1	5	5	1	1	1	41	40	21	40	21	40	21	40	21	1	60000	2	101103	0	1	0	3|||0|6000||||1|9029|
Warp	 	1	5	5	1	1	1	41	17	15	17	15	17	15	17	15	0	0	0	13271	0	1	0	1|42|28|56|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	42	28	56	28	56	28	56	28	56	0	0	0	13270	0	1	0	1|41|17|15|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	42	9	12	9	12	9	12	9	12	0	0	0	13271	0	1	0	1|43|60|16|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	43	60	16	60	16	60	16	60	16	0	0	0	13270	0	1	0	1|42|9|12|15|0|0|0|0|0|0|0|0|0|
StandEnemy	改造的腐尸	1	5	5	1	1	1	43	19	46	19	46	19	46	19	46	1	60000	3	101103	0	1	0	3|||0|6000||||1|9031|
Warp	 	1	5	5	1	1	1	43	37	49	37	49	37	49	37	49	0	0	0	103012	0	1	0	0|15503|6|44|15|0|0|0|0|0|0|0|0|203|
Warp	 	1	5	5	1	1	0	15503	6	44	6	44	6	44	6	44	0	0	0	13274	0	1	0	1|43|37|49|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	6	6	1	1	1	44	28	21	28	21	28	21	28	21	0	0	0	13270	0	1	0	0|666|73|2|15|0|0|0|0|0|0|0|0|214|
Warp	 	1	6	6	1	1	0	666	73	2	73	2	73	2	73	2	0	0	0	13271	0	1	0	1|44|28|21|15|0|0|0|0|0|0|0|0|214|
Warp	 	1	6	6	1	1	1	44	63	61	63	61	63	61	63	61	0	0	0	13271	0	1	0	1|45|19|26|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	45	19	26	19	26	19	26	19	26	0	0	0	13270	0	1	0	1|44|63|61|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	45	75	36	75	36	75	36	75	36	0	0	0	13271	0	1	0	1|46|67|41|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	46	67	41	67	41	67	41	67	41	0	0	0	13270	0	1	0	1|45|75|36|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	46	60	24	60	24	60	24	60	24	0	0	0	13271	0	1	0	1|47|18|62|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	47	18	62	18	62	18	62	18	62	0	0	0	13270	0	1	0	1|46|60|24|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	47	29	81	29	81	29	81	29	81	0	0	0	13271	0	1	0	1|48|36|44|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	48	36	44	36	44	36	44	36	44	0	0	0	13270	0	1	0	1|47|29|81|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	48	31	69	31	69	31	69	31	69	0	0	0	13271	0	1	0	0|666|73|4|15|0|0|0|0|0|0|0|0|214|
Warp	 	1	6	6	1	1	0	666	73	4	73	4	73	4	73	4	0	0	0	13270	0	1	0	1|48|31|69|15|0|0|0|0|0|0|0|0|214|
Warp	 	1	7	7	1	1	1	49	12	16	12	16	12	16	12	16	0	0	0	103012	0	1	0	0|1405|66|74|15|0|0|0|0|0|0|0|0|201|
Warp	 	1	7	7	1	1	0	1405	66	74	66	74	66	74	66	74	0	0	0	103012	0	1	0	1|49|12|16|15|0|0|0|0|0|0|0|0|214|
Warp	 	1	7	7	1	1	1	49	18	14	18	14	18	14	18	14	0	0	0	103012	0	1	0	0|1405|30|79|15|0|0|0|0|0|0|0|0|201|
Warp	 	1	7	7	1	1	0	1405	30	79	30	79	30	79	30	79	0	0	0	103012	0	1	0	1|49|18|14|15|0|0|0|0|0|0|0|0|214|
Warp	 	1	8	8	1	1	1	50	27	50	27	50	27	50	27	50	0	0	0	103012	0	1	0	0|100|603|307|15|0|0|0|0|0|0|0|0|210|
Warp	 	1	8	8	1	1	0	100	603	307	603	307	603	307	603	307	0	0	0	103012	0	1	0	1|50|27|50|15|0|0|0|0|0|0|0|0|213|
Warp	 	1	8	8	1	1	1	50	29	37	29	37	29	37	29	37	0	0	0	17977	0	1	0	1|51|13|17|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	51	13	17	13	17	13	17	13	17	0	0	0	17976	0	1	0	1|50|29|37|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	51	17	45	17	45	17	45	17	45	0	0	0	17977	0	1	0	1|52|12|19|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	52	12	19	12	19	12	19	12	19	0	0	0	17976	0	1	0	1|51|17|45|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	52	21	16	21	16	21	16	21	16	0	0	0	17977	0	1	0	1|53|18|32|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	53	18	32	18	32	18	32	18	32	0	0	0	17976	0	1	0	1|52|21|16|15|0|0|0|0|0|0|0|0|0|
TownPeople	杂货商人努府	1	8	8	1	1	1	53	16	27	16	27	16	27	16	27	1	60000	3	14001	0	1	0	2348|2349
Warp	 	1	8	8	1	1	1	53	19	11	19	11	19	11	19	11	0	0	0	17977	0	1	0	1|54|27|25|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	54	27	25	27	25	27	25	27	25	0	0	0	17976	0	1	0	1|53|19|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	54	44	27	44	27	44	27	44	27	0	0	0	17977	0	1	0	1|55|10|19|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	55	10	19	10	19	10	19	10	19	0	0	0	17976	0	1	0	1|54|44|27|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	55	29	30	29	30	29	30	29	30	0	0	0	17977	0	1	0	1|56|30|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	56	30	11	30	11	30	11	30	11	0	0	0	17976	0	1	0	1|55|29|30|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	56	12	27	12	27	12	27	12	27	0	0	0	17977	0	1	0	1|57|23|13|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	57	23	13	23	13	23	13	23	13	0	0	0	17976	0	1	0	1|56|12|27|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	57	42	21	42	21	42	21	42	21	0	0	0	17977	0	1	0	1|58|47|47|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	58	47	47	47	47	47	47	47	47	0	0	0	17976	0	1	0	1|57|42|21|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	58	21	50	21	50	21	50	21	50	0	0	0	17977	0	1	0	1|59|62|20|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	59	62	20	62	20	62	20	62	20	0	0	0	17976	0	1	0	1|58|21|50|15|0|0|0|0|0|0|0|0|0|
Event	旅行商人巴斯鲁	1	8	8	1	1	1	59	63	15	63	15	63	15	63	15	1	60000	0	14016	0	1	0	EV_ijk_6176.txt
Warp	 	1	8	8	1	1	1	59	56	30	56	30	56	30	56	30	0	0	0	17977	0	1	0	0|15521|10|19|15|0|0|0|0|0|0|0|0|210|
Warp	 	1	8	8	1	1	0	15521	10	19	10	19	10	19	10	19	0	0	0	17976	0	1	0	1|59|56|30|15|0|0|0|0|0|0|0|0|213|
Warp	 	1	9	9	1	1	1	60	25	47	25	47	25	47	25	47	0	0	0	103012	0	1	0	0|15542|10|8|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	0	15542	10	8	10	8	10	8	10	8	0	0	0	103012	0	1	0	1|60|25|47|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	9	9	1	1	1	60	10	23	10	23	10	23	10	23	0	0	0	17967	0	1	0	1|61|30|20|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	61	30	20	30	20	30	20	30	20	0	0	0	17966	0	1	0	1|60|10|23|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	61	17	32	17	32	17	32	17	32	0	0	0	17967	0	1	0	1|62|35|24|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	62	35	24	35	24	35	24	35	24	0	0	0	17966	0	1	0	1|61|17|32|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	62	41	11	41	11	41	11	41	11	0	0	0	17967	0	1	0	1|63|16|18|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	63	16	18	16	18	16	18	16	18	0	0	0	17966	0	1	0	1|62|41|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	63	17	29	17	29	17	29	17	29	0	0	0	17967	0	1	0	1|64|33|16|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	64	33	16	33	16	33	16	33	16	0	0	0	17966	0	1	0	1|63|17|29|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	9	9	1	1	1	67	18	28	18	28	18	28	18	28	0	0	0	17967	0	1	0	1|68|27|34|15|0|0|0|0|0|0|0|0|0|
